MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.005 0.250 0.081000 0.319340 35.212600
550.000 400.000 1.000 0.005 0.250 0.091530 0.331936 33.203800
700.000 400.000 1.000 0.005 0.250 0.187000 0.090626 352.511000
700.000 450.000 1.000 0.005 0.250 0.185700 0.098934 313.476000
700.000 500.000 1.000 0.005 0.250 0.141100 0.150089 149.403000
700.000 550.000 1.000 0.005 0.250 0.091880 0.272602 48.683500
700.000 600.000 1.000 0.005 0.250 0.061710 0.515171 14.184300
750.000 400.000 1.000 0.005 0.250 0.199800 0.075512 475.345000
750.000 450.000 1.000 0.005 0.250 0.213400 0.074062 511.964000
750.000 500.000 1.000 0.005 0.250 0.177400 0.102924 294.777000
750.000 550.000 1.000 0.005 0.250 0.124700 0.166660 123.228000
750.000 600.000 1.000 0.005 0.250 0.079980 0.301785 40.008600
550.000 450.000 1.000 0.005 0.250 0.077750 0.394215 23.712500
750.000 650.000 1.000 0.005 0.250 0.054030 0.566448 11.771800
800.000 400.000 1.000 0.005 0.250 0.202900 0.063404 616.373000
800.000 450.000 1.000 0.005 0.250 0.227300 0.060131 710.308000
800.000 500.000 1.000 0.005 0.250 0.203000 0.075024 502.730000
800.000 550.000 1.000 0.005 0.250 0.154700 0.112293 251.541000
800.000 600.000 1.000 0.005 0.250 0.105400 0.191547 94.461900
800.000 650.000 1.000 0.005 0.250 0.067940 0.351818 29.713300
800.000 700.000 1.000 0.005 0.250 0.046600 0.605099 10.330000
600.000 400.000 1.000 0.005 0.250 0.126100 0.205105 81.960700
600.000 450.000 1.000 0.005 0.250 0.102600 0.286121 44.306900
600.000 500.000 1.000 0.005 0.250 0.074650 0.444553 18.910600
650.000 400.000 1.000 0.005 0.250 0.161300 0.126102 199.259000
650.000 450.000 1.000 0.005 0.250 0.145900 0.154583 140.342000
650.000 500.000 1.000 0.005 0.250 0.101200 0.265270 51.225300
650.000 550.000 1.000 0.005 0.250 0.069130 0.488354 15.762800
