MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.100 0.050 0.010420 2.710000 0.530872
550.000 400.000 1.000 0.100 0.050 0.022120 1.130030 3.017360
700.000 400.000 1.000 0.100 0.050 0.048660 0.337688 31.247200
700.000 450.000 1.000 0.100 0.050 0.057110 0.304813 38.728600
700.000 500.000 1.000 0.100 0.050 0.042670 0.458370 17.729500
700.000 550.000 1.000 0.100 0.050 0.023220 0.938816 4.350000
700.000 600.000 1.000 0.100 0.050 0.010460 2.436370 0.655246
750.000 400.000 1.000 0.100 0.050 0.049920 0.282642 43.154300
750.000 450.000 1.000 0.100 0.050 0.064120 0.233822 63.271500
750.000 500.000 1.000 0.100 0.050 0.054950 0.308018 38.065900
750.000 550.000 1.000 0.100 0.050 0.036300 0.529133 13.400400
750.000 600.000 1.000 0.100 0.050 0.019070 1.128030 3.026200
550.000 450.000 1.000 0.100 0.050 0.013150 2.082230 0.895598
750.000 650.000 1.000 0.100 0.050 0.008890 2.853850 0.478439
800.000 400.000 1.000 0.100 0.050 0.048960 0.255505 51.172700
800.000 450.000 1.000 0.100 0.050 0.066780 0.206852 78.449800
800.000 500.000 1.000 0.100 0.050 0.062600 0.241016 59.973700
800.000 550.000 1.000 0.100 0.050 0.047130 0.359318 28.271000
800.000 600.000 1.000 0.100 0.050 0.029390 0.635769 9.352290
800.000 650.000 1.000 0.100 0.050 0.015340 1.421810 1.914100
800.000 700.000 1.000 0.100 0.050 0.007485 3.382100 0.341369
600.000 400.000 1.000 0.100 0.050 0.034920 0.617931 9.858470
600.000 450.000 1.000 0.100 0.050 0.028250 0.807377 5.855190
600.000 500.000 1.000 0.100 0.050 0.013190 2.012390 0.958161
650.000 400.000 1.000 0.100 0.050 0.043970 0.413853 21.327700
650.000 450.000 1.000 0.100 0.050 0.044830 0.447514 18.548400
650.000 500.000 1.000 0.100 0.050 0.027100 0.807400 5.856750
650.000 550.000 1.000 0.100 0.050 0.011980 2.155240 0.835801
