MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.010 0.250 0.040600 0.632046 9.420440
550.000 400.000 1.000 0.010 0.250 0.045830 0.671085 8.421090
700.000 400.000 1.000 0.010 0.250 0.092610 0.188244 94.089800
700.000 450.000 1.000 0.010 0.250 0.092340 0.205875 81.274800
700.000 500.000 1.000 0.010 0.250 0.070280 0.305729 38.791100
700.000 550.000 1.000 0.010 0.250 0.045940 0.569546 11.633100
700.000 600.000 1.000 0.010 0.250 0.031040 1.032050 3.607510
750.000 400.000 1.000 0.010 0.250 0.099390 0.152493 136.513000
750.000 450.000 1.000 0.010 0.250 0.106100 0.149235 146.059000
750.000 500.000 1.000 0.010 0.250 0.088270 0.200535 85.765300
750.000 550.000 1.000 0.010 0.250 0.062150 0.334454 32.679500
750.000 600.000 1.000 0.010 0.250 0.039980 0.626637 9.642280
550.000 450.000 1.000 0.010 0.250 0.039200 0.765820 6.490980
750.000 650.000 1.000 0.010 0.250 0.027190 1.112260 3.110800
800.000 400.000 1.000 0.010 0.250 0.101100 0.127789 182.619000
800.000 450.000 1.000 0.010 0.250 0.113100 0.121220 207.428000
800.000 500.000 1.000 0.010 0.250 0.100900 0.152775 140.195000
800.000 550.000 1.000 0.010 0.250 0.076990 0.228069 67.264300
800.000 600.000 1.000 0.010 0.250 0.052500 0.378277 25.709800
800.000 650.000 1.000 0.010 0.250 0.033960 0.710972 7.521810
800.000 700.000 1.000 0.010 0.250 0.023340 1.223370 2.576690
600.000 400.000 1.000 0.010 0.250 0.062840 0.404095 22.547700
600.000 450.000 1.000 0.010 0.250 0.051330 0.557949 12.104900
600.000 500.000 1.000 0.010 0.250 0.037520 0.878796 4.957640
650.000 400.000 1.000 0.010 0.250 0.080420 0.255123 53.876000
650.000 450.000 1.000 0.010 0.250 0.072690 0.308788 37.943000
650.000 500.000 1.000 0.010 0.250 0.050580 0.537228 13.047200
650.000 550.000 1.000 0.010 0.250 0.034700 0.962086 4.145180
