MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.250 0.010 0.026130 0.972141 4.060230
550.000 400.000 1.000 0.250 0.010 0.046610 0.516796 14.019100
700.000 400.000 1.000 0.250 0.010 0.088530 0.198765 85.234000
700.000 450.000 1.000 0.250 0.010 0.108000 0.168591 119.680000
700.000 500.000 1.000 0.250 0.010 0.084400 0.235760 64.191400
700.000 550.000 1.000 0.250 0.010 0.051500 0.415211 21.562500
700.000 600.000 1.000 0.250 0.010 0.027770 0.823162 5.638930
750.000 400.000 1.000 0.250 0.010 0.091050 0.169376 111.900000
750.000 450.000 1.000 0.250 0.010 0.120700 0.138012 170.661000
750.000 500.000 1.000 0.250 0.010 0.105000 0.171444 115.935000
750.000 550.000 1.000 0.250 0.010 0.072510 0.262814 51.919400
750.000 600.000 1.000 0.250 0.010 0.042680 0.498516 15.078800
550.000 450.000 1.000 0.250 0.010 0.035290 0.682232 8.166900
750.000 650.000 1.000 0.250 0.010 0.023560 1.000040 3.839700
800.000 400.000 1.000 0.250 0.010 0.090250 0.160397 121.425000
800.000 450.000 1.000 0.250 0.010 0.126400 0.120564 213.040000
800.000 500.000 1.000 0.250 0.010 0.118600 0.141277 163.466000
800.000 550.000 1.000 0.250 0.010 0.090580 0.198124 87.908400
800.000 600.000 1.000 0.250 0.010 0.059380 0.325809 34.257600
800.000 650.000 1.000 0.250 0.010 0.034770 0.635365 9.367040
800.000 700.000 1.000 0.250 0.010 0.019870 1.259940 2.432270
600.000 400.000 1.000 0.250 0.010 0.066440 0.315708 36.196600
600.000 450.000 1.000 0.250 0.010 0.061440 0.359951 28.480700
600.000 500.000 1.000 0.250 0.010 0.035340 0.655491 8.839580
650.000 400.000 1.000 0.250 0.010 0.080640 0.235355 62.817100
650.000 450.000 1.000 0.250 0.010 0.087850 0.234386 64.744600
650.000 500.000 1.000 0.250 0.010 0.059330 0.360775 28.383200
650.000 550.000 1.000 0.250 0.010 0.031950 0.707348 7.605080
