MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.025 0.005 0.182300 0.113506 225.346000
550.000 400.000 1.000 0.025 0.005 0.998300 0.019054 4542.410000
700.000 400.000 1.000 0.025 0.005 2.263000 0.005329 25524.300000
700.000 450.000 1.000 0.025 0.005 2.787000 0.004925 33236.100000
700.000 500.000 1.000 0.025 0.005 2.026000 0.007664 19202.000000
700.000 550.000 1.000 0.025 0.005 0.897200 0.019215 4886.200000
700.000 600.000 1.000 0.025 0.005 0.151700 0.135418 175.764000
750.000 400.000 1.000 0.025 0.005 2.237000 0.004681 27724.300000
750.000 450.000 1.000 0.025 0.005 3.063000 0.003872 43204.600000
750.000 500.000 1.000 0.025 0.005 2.653000 0.005070 33264.600000
750.000 550.000 1.000 0.025 0.005 1.669000 0.009205 14657.900000
750.000 600.000 1.000 0.025 0.005 0.691200 0.023701 3418.550000
550.000 450.000 1.000 0.025 0.005 0.231300 0.088368 370.491000
750.000 650.000 1.000 0.025 0.005 0.121800 0.164288 122.846000
800.000 400.000 1.000 0.025 0.005 2.118000 0.004337 27101.000000
800.000 450.000 1.000 0.025 0.005 3.102000 0.003269 48965.400000
800.000 500.000 1.000 0.025 0.005 2.986000 0.003834 44383.200000
800.000 550.000 1.000 0.025 0.005 2.236000 0.005840 26570.500000
800.000 600.000 1.000 0.025 0.005 1.306000 0.010914 10960.800000
800.000 650.000 1.000 0.025 0.005 0.522000 0.031216 2140.390000
800.000 700.000 1.000 0.025 0.005 0.097340 0.208302 78.391400
600.000 400.000 1.000 0.025 0.005 1.714000 0.009609 12304.800000
600.000 450.000 1.000 0.025 0.005 1.234000 0.014614 7429.230000
600.000 500.000 1.000 0.025 0.005 0.217400 0.094547 334.302000
650.000 400.000 1.000 0.025 0.005 2.116000 0.006832 19398.700000
650.000 450.000 1.000 0.025 0.005 2.186000 0.007442 19911.000000
650.000 500.000 1.000 0.025 0.005 1.112000 0.015904 6565.170000
650.000 550.000 1.000 0.025 0.005 0.185300 0.108692 261.515000
