MHA MHH tb WRA WRH CS MU NLL
500.000 400.000 1.000 0.050 0.050 0.017240 1.711540 1.325530
550.000 400.000 1.000 0.050 0.050 0.044720 0.500462 14.810400
700.000 400.000 1.000 0.050 0.050 0.103200 0.141109 154.779000
700.000 450.000 1.000 0.050 0.050 0.121700 0.131641 183.596000
700.000 500.000 1.000 0.050 0.050 0.089630 0.202152 84.427800
700.000 550.000 1.000 0.050 0.050 0.045520 0.466618 17.125000
700.000 600.000 1.000 0.050 0.050 0.016950 1.510750 1.695230
750.000 400.000 1.000 0.050 0.050 0.105100 0.121014 197.550000
750.000 450.000 1.000 0.050 0.050 0.135900 0.103107 279.039000
750.000 500.000 1.000 0.050 0.050 0.116600 0.138020 169.818000
750.000 550.000 1.000 0.050 0.050 0.075680 0.239933 61.259900
750.000 600.000 1.000 0.050 0.050 0.036870 0.565075 11.787900
550.000 450.000 1.000 0.050 0.050 0.021360 1.287910 2.327580
750.000 650.000 1.000 0.050 0.050 0.014360 1.755950 1.257670
800.000 400.000 1.000 0.050 0.050 0.101800 0.107883 233.009000
800.000 450.000 1.000 0.050 0.050 0.140200 0.086491 367.667000
800.000 500.000 1.000 0.050 0.050 0.132700 0.102917 282.053000
800.000 550.000 1.000 0.050 0.050 0.099660 0.157093 133.855000
800.000 600.000 1.000 0.050 0.050 0.060790 0.293171 41.748400
800.000 650.000 1.000 0.050 0.050 0.029260 0.699192 7.761700
800.000 700.000 1.000 0.050 0.050 0.012050 2.087040 0.892554
600.000 400.000 1.000 0.050 0.050 0.074120 0.266262 49.335100
600.000 450.000 1.000 0.050 0.050 0.056630 0.385357 24.714900
600.000 500.000 1.000 0.050 0.050 0.021390 1.211730 2.625890
650.000 400.000 1.000 0.050 0.050 0.093780 0.179394 101.353000
650.000 450.000 1.000 0.050 0.050 0.094790 0.194347 90.472700
650.000 500.000 1.000 0.050 0.050 0.053510 0.404209 22.617200
650.000 550.000 1.000 0.050 0.050 0.019510 1.332680 2.174160
