LID	AZHtt_NLL
1843	0
1844	0
1845	0
1846	27.381
1847	0
1848	0
1849	0
1850	0.341557
1851	0
1852	0
1853	0
1854	0
1855	35.8064
1856	0
1857	0
1858	0
1859	0
1860	0
1861	38.0423
1862	0
1863	0
1864	16.1283
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	32.3741
1874	0
1875	0
1876	0
1877	0
1878	0
1879	136.323
1880	107.201
1881	9.18125
1882	0
1883	32.6248
1884	15.384
1885	0
1886	0
1887	0
1888	193.469
1889	101.053
1890	0
1891	0
1892	0
1893	247.17
1894	10.4011
1895	0
1896	0
1897	0
1898	0
1899	0
1900	0
1901	0
1902	81.638
1903	0
1904	0
1905	0
1906	0
1907	0
1908	0
1909	36.2533
1910	28.6535
1911	0
1912	0
1913	0
1914	0
1915	0
1916	0
1917	0
1918	198.242
1919	136.27
1920	0
1921	1.18507e-06
1922	0
1923	0
1924	0
1925	0
1926	39.9322
1927	0
1928	0
1929	0
1930	0
1931	0
1932	0
1933	10.1878
1934	0
1935	0
1936	0
1937	0
1938	0
1939	12.0947
1940	24.622
1941	0
1942	0
1943	0
1944	0
1945	0
1946	0
1947	0
1948	268.786
1949	9.40764
1950	166.913
1951	15.3737
1952	0
1953	0
1954	0
1955	0
1956	0
1957	49.2141
1958	0
1959	565.767
1960	188.249
1961	0
1962	0
1963	0
1964	0
1965	0
1966	0
1967	8.39228e-05
1968	0
1969	0
1970	47.7639
1971	0
1972	0
1973	0
1974	44.128
1975	0
1976	0
1977	0.106767
1978	0
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	139.524
1988	0
1989	0
1990	0
1991	0
1992	0
1993	0
1994	0
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	10.8225
2008	0
2009	0
2010	0
2011	0
2012	0
2013	0
2014	6.9464
2015	128.501
2016	0
2017	132.389
2018	0
2019	0
2020	83.6273
2021	0
2022	0
2023	0
2024	0
2025	277.398
2026	0
2027	0
2028	84.2156
2029	0
2030	0
2031	0
2032	0
2033	0
2034	0
2035	40.5315
2036	0
2037	0
2038	44.299
2039	1.21896e-07
2040	0
2041	98.2962
2042	0
2043	0
2044	0
2045	0
2046	22.1037
2047	1.20692
2048	50.2318
2049	0
2050	0
2051	0
2052	0
2053	32.4822
2054	0
2055	0
2056	22.4235
2057	0.15952
2058	0
2059	0
2060	0.0189147
2061	24.7286
2062	0
2063	23.4789
2064	0
2065	2.38345
2066	0.115094
2067	0
2068	0
2069	0
2070	0
2071	0
2072	0
2073	0
2074	0
2075	0
2076	0
2077	0
2078	0
2079	0
2080	2.051
2081	0
2082	0
2083	0
2084	18.8383
2085	15.7313
2086	0
2087	0
2088	31.2521
2089	0
2090	0
2091	0
2092	0
2093	0
2094	0
2095	4.06229e-06
2096	0
2097	0
2098	46.8622
2099	0
2100	0
2101	0
2102	0
2103	0
2104	0
2105	0
2106	2.36598
2107	70.386
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	0
2117	0
2118	166.443
2119	0.182254
2120	297.034
2121	63.036
2122	0
2123	0
2124	0
2125	6.41075e-11
2126	0
2127	8.16147e-10
2128	0
2129	0
2130	0
2131	0
2132	134.29
2133	0
2134	0
2135	19.7994
2136	0
2137	12.0048
2138	21.1855
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	45.7735
2147	25.4991
2148	117.409
2149	0
2150	0
2151	0
2152	0
2153	0
2154	51.0421
2155	1.42165e-06
2156	0
2157	0
2158	0
2159	0
2160	8.17053
2161	8.32362e-05
2162	0
2163	0
2164	0
2165	0
2166	0
2167	0
2168	92.1156
2169	36.5489
2170	4.69436
2171	0
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	8.28363e-06
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	180.463
2194	0
2195	242.763
2196	0
2197	0
2198	0
2199	1.92854e-06
2200	0
2201	251.087
2202	0
2203	0
2204	52.2648
2205	0
2206	11.5724
2207	0
2208	226.183
2209	0
2210	0
2211	102.839
2212	0
2213	0
2214	2.38162
2215	0
2216	0
2217	206.683
2218	0
2219	54.0525
2220	0
2221	0
2222	0
2223	0
2224	7.25293
2225	0
2226	0
2227	0
2228	67.485
2229	0
2230	106.213
2231	0
2232	0
2233	2.59924
2234	0.0668348
2235	0
2236	0
2237	1.69793
2238	15.6542
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	30.9846
2248	0
2249	110.079
2250	0
2251	0
2252	0
2253	22.3968
2254	2.91659
2255	0
2256	192.445
2257	0
2258	0
2259	0
2260	0
2261	0
2262	0
2263	0
2264	0
2265	0
2266	132.333
2267	5.35537
2268	0
2269	4.68786
2270	370.851
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	39.1389
2282	0
2283	93.5078
2284	0
2285	7.68085
2286	0
2287	0
2288	53.9385
2289	0
2290	0
2291	0
2292	26.9911
2293	81.4059
2294	4.75006e-07
2295	1.51358
2296	0
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	145.369
2305	146.59
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	191.033
2316	0
2317	46.2647
2318	1.7751
2319	0.0279605
2320	0
2321	0
2322	142.184
2323	0
2324	0
2325	75.4779
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	11.679
2336	503.51
2337	0
2338	11.3125
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	256.046
2355	0
2356	251.276
2357	0
2358	12.2706
2359	0
2360	0
2361	0
2362	0
2363	0
2364	232.917
2365	92.0145
2366	1.22564
2367	0
2368	16.9532
2369	0
2370	0
2371	0
2372	4.81988e-06
2373	0
2374	6.0422e-05
2375	0
2376	0
2377	0.00439906
2378	31.0024
2379	0
2380	0
2381	0
2382	0
2383	30.2918
2384	0
2385	10.9855
2386	1.16744
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0.000669991
2393	0
2394	0
2395	0
2396	0
2397	0
2398	78.7194
2399	0
2400	0
2401	24.7343
2402	0
2403	0
2404	68.5722
2405	0
2406	0
2407	0
2408	0
2409	0
2410	0
2411	49.6134
2412	0
2413	0
2414	0
2415	0
2416	468.06
2417	166.275
2418	0
2419	0
2420	0
2421	90.3119
2422	0
2423	0
2424	0
2425	0
2426	3.85742
2427	28.7397
2428	3.59052
2429	0
2430	29.1339
2431	0
2432	0
2433	18.0021
2434	0
2435	0
2436	0
2437	27.1933
2438	0
2439	79.1806
2440	0
2441	0
2442	0
2443	0
2444	0
2445	382.811
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	115.083
2453	0
2454	224.997
2455	140.518
2456	0
2457	0
2458	329.459
2459	0
2460	212.059
2461	0
2462	233.71
2463	0
2464	0
2465	0
2466	544.419
2467	26.5749
2468	70.0789
2469	40.5929
2470	0
2471	0
2472	8.32781
2473	51.5031
2474	0
2475	0
2476	0
2477	0
2478	0
2479	144.014
2480	0
2481	0
2482	0
2483	0
2484	0
2485	1.24163e-05
2486	0
2487	27.429
2488	0
2489	0
2490	9.49926
2491	24.4901
2492	0
2493	0
2494	0
2495	253.887
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0
2502	0
2503	0
2504	0
2505	0
2506	104.784
2507	0
2508	9.10549
2509	0
2510	0
2511	0
2512	0
2513	206.83
2514	0.697511
2515	27.474
2516	25.6746
2517	0
2518	123.722
2519	0
2520	0
2521	0
2522	0.01797
2523	0
2524	0
2525	199.513
2526	0
2527	1.85309e-05
2528	0
2529	59.6278
2530	0
2531	0
2532	62.0885
2533	0
2534	0
2535	0
2536	0
2537	0
2538	2.74942
2539	25.9636
2540	26.0714
2541	10.8317
2542	37.2402
2543	0
2544	0
2545	0
2546	0
2547	0
2548	14.2
2549	193.361
2550	3.99885e-07
2551	3.37891e-05
2552	0
2553	0
2554	0
2555	0
2556	0
2557	0
2558	22.4465
2559	0
2560	0
2561	0
2562	22.845
2563	0
2564	0
2565	57.3299
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
