LID	AZHtt_NLL
957	0
958	69.1389
959	215.365
960	101.495
961	0
962	0
963	0
964	0
965	100.101
966	40.8385
967	666.646
968	0.568151
969	0
970	40.3263
971	31.3711
972	0
973	0
974	83.868
975	6.98606
976	24.3167
977	332.597
978	80.8285
979	217.038
980	266.627
981	100.101
982	0
983	16.8223
984	100.101
985	0
986	135.194
987	0
988	291.869
989	0.246347
990	6.32296
991	0
992	142.198
993	99.6677
994	4.47794
995	36.395
996	0
997	27.6083
998	0
999	0
1000	249.536
1001	526.636
1002	0
1003	356.479
1004	308.963
1005	0
1006	0
1007	356.471
1008	133.451
1009	152.045
1010	64.3918
1011	0
1012	225.261
1013	0
1014	188.996
1015	60.5552
1016	0
1017	0
1018	76.1969
1019	0
1020	0
1021	115.054
1022	165.344
1023	665.915
1024	48.5018
1025	0
1026	201.949
1027	27.2038
1028	278.322
1029	100.659
1030	34.6257
1031	160.2
1032	0
1033	272.987
1034	155.309
1035	16.2823
1036	0
1037	0
1038	0
1039	183.874
1040	74.9227
1041	31.1348
1042	78.8656
1043	445.463
1044	69.5441
1045	0
1046	0
1047	0
1048	0
1049	111.975
1050	199.09
1051	8.57076
1052	32.755
1053	92.3758
1054	0
1055	202.218
1056	291.943
1057	158.229
1058	213.087
1059	256.537
1060	121.01
1061	50.2696
1062	71.1677
1063	0.4813
1064	113.928
1065	159.23
1066	0
1067	0
1068	0
1069	180.608
1070	70.3215
1071	242.511
1072	176.716
1073	33.2813
1074	200.76
1075	0
1076	144.989
1077	21.5047
1078	15.8477
1079	140.299
1080	236.093
1081	145.4
1082	0
1083	11.4447
1084	154.376
1085	0
1086	19.0909
1087	110.653
1088	62.9604
1089	0
1090	20.3381
1091	65.4683
1092	48.4422
1093	406.565
1094	167.554
1095	11.9052
1096	317.989
1097	0
1098	35.7682
1099	0
1100	7.28407
1101	219.339
1102	90.6077
1103	91.0806
1104	0
1105	0
1106	0
1107	283.997
1108	199.546
1109	0
1110	51.2051
1111	0
1112	112.468
1113	1.47082
1114	226.683
1115	0
1116	49.3567
1117	4.85129
1118	241.755
1119	30.0746
1120	186.923
1121	84.0479
1122	61.6311
1123	72.3284
1124	254.912
1125	331.569
1126	0
1127	147.616
1128	242.83
1129	148.598
1130	16.7927
1131	275.74
1132	106.001
1133	281.297
1134	281.489
1135	0
1136	38.6116
1137	5.62379
1138	43.1345
1139	50.5769
1140	44.559
1141	60.9766
1142	0
1143	74.2205
1144	135.139
1145	251.216
1146	0
1147	0
1148	117.649
1149	30.3024
1150	96.8724
1151	257.963
1152	323.964
1153	453.849
1154	97.2794
1155	0
1156	434.847
1157	491.13
1158	224.059
1159	9.61888
1160	117.433
1161	187.989
1162	256.015
1163	91.8296
1164	14.8035
1165	84.1
1166	5.43676
1167	30.8531
1168	125.286
1169	306.285
1170	58.5581
1171	44.8094
1172	10.7678
1173	39.2544
1174	1.95588
1175	17.43
1176	0
1177	0
1178	8.36824
1179	167.298
1180	0
1181	215.546
1182	402.821
1183	196.625
1184	0
1185	15.8197
1186	0
1187	111.56
1188	0
1189	13.4382
1190	0
1191	0
1192	15.9153
1193	0
1194	124.039
1195	124.039
1196	124.039
1197	115.313
1198	245.713
1199	0
1200	0
1201	10.9835
1202	0
1203	195.527
1204	117.744
1205	102.696
1206	9.61732
1207	68.845
1208	0
1209	0
1210	0
1211	108.194
1212	0
1213	75.4421
1214	4.38995
1215	68.134
1216	0
1217	132.573
1218	299.686
1219	71.5597
1220	111.969
1221	93.3333
1222	0
1223	111.502
1224	0
1225	0
1226	6.44917
1227	45.7634
1228	0
1229	0
1230	0
1231	101.905
1232	0
1233	40.6507
1234	0
1235	2.95544
1236	56.2557
1237	102.542
1238	160.334
1239	434.814
1240	155.726
1241	239.813
1242	82.9517
1243	15.7447
1244	73.9947
1245	23.3702
1246	0
1247	305.588
1248	78.9125
1249	150.913
1250	617.385
1251	126.508
1252	0
1253	196.956
1254	0
1255	133.333
1256	360.159
1257	0
1258	0
1259	0
1260	0
1261	98.3697
1262	246.374
1263	72.743
1264	93.3488
1265	154.394
1266	217.548
1267	5.65991
1268	0
1269	0.1551
1270	0
1271	59.8195
1272	158.069
1273	33.0305
1274	0
1275	0
1276	26.4716
1277	193.801
1278	28.1803
1279	404.754
1280	0
1281	68.9623
1282	58.1446
1283	53.3358
1284	111.631
1285	70.6135
1286	229.274
1287	77.3806
1288	177.165
1289	0
1290	0
1291	0
1292	29.4163
1293	135.586
1294	0
1295	0
1296	0
1297	132.442
1298	61.27
1299	0
1300	98.2443
1301	0
1302	0
1303	68.9623
1304	161.851
1305	138.33
1306	38.1885
1307	0
1308	0
1309	0
1310	157.72
1311	172.995
1312	4.28164
1313	192.774
1314	55.8499
1315	142.182
1316	468.406
1317	142.182
1318	4.98359
1319	73.8377
1320	202.196
1321	202.196
1322	202.196
1323	44.7943
1324	202.196
1325	212.804
1326	173.076
1327	3.19059
1328	93.1235
1329	261.03
1330	79.239
1331	0.0731481
1332	263.021
1333	37.0277
1334	288.175
1335	194.515
1336	14.9282
1337	28.0961
1338	9.14455
1339	8.35011
1340	0
1341	36.2483
1342	77.5804
1343	0
1344	19.6702
1345	186.728
1346	580.035
1347	422.401
1348	4.36833
1349	0
1350	65.1626
1351	113.086
1352	216.225
1353	0
1354	71.5917
1355	55.5305
1356	199.183
1357	71.5917
1358	0
1359	0.107247
1360	0
1361	0
1362	6.32843
1363	38.5419
1364	322.656
1365	245.204
1366	16.884
1367	0
1368	0
1369	185.016
1370	0
1371	251.515
1372	0
1373	453.072
1374	5.86506
1375	0
1376	120.965
1377	453.072
1378	42.9981
1379	63.3145
1380	409.821
1381	62.6456
1382	93.1203
1383	108.108
1384	279.22
1385	244.073
1386	0
1387	104.926
1388	163.706
1389	70.7075
1390	307.083
1391	42.2659
1392	58.1184
1393	36.2757
1394	74.8762
1395	124.813
1396	119.092
1397	0
1398	46.3311
1399	169.681
1400	0
1401	48.2872
1402	36.0037
1403	48.2872
1404	141.157
1405	73.3921
1406	0
1407	178.857
1408	5.09751
1409	0
1410	0
1411	242.338
1412	73.7112
1413	49.046
1414	157.528
1415	185.595
1416	13.0638
1417	487.189
1418	175.422
1419	210.3
1420	47.6685
1421	0
1422	64.6281
1423	0
1424	47.3612
1425	70.8462
1426	0
1427	110.684
1428	26.1922
1429	82.7184
1430	50.1821
1431	131.021
1432	0
1433	22.4446
1434	0
1435	0
1436	111.865
1437	0
1438	22.8325
1439	2.44751
1440	0
1441	103.857
1442	6.89206
1443	72.0462
1444	155.065
1445	46.514
1446	7.04395
1447	146.143
1448	0
1449	32.6982
1450	140.273
1451	46.0566
1452	273.383
1453	45.845
1454	248.18
1455	276.632
1456	98.1423
1457	215.749
1458	263.741
1459	259.718
1460	104.625
1461	16.0552
1462	220.039
1463	211.816
1464	72.2572
1465	104.551
1466	471.03
1467	80.4795
1468	37.2121
1469	2.2162
1470	0
1471	209.533
1472	20.1254
1473	350.935
1474	15.7196
1475	0
1476	30.2873
1477	221.111
1478	226.374
1479	0
1480	0
1481	180.104
1482	98.8973
1483	25.0237
1484	188.061
1485	39.8583
1486	4.79105
1487	0
1488	276.67
1489	143.331
1490	59.456
1491	0
1492	92.5647
1493	352.132
1494	282.022
1495	74.0902
1496	2.90606
1497	391.029
1498	220.567
1499	44.0321
1500	8.99449
1501	1.9671
1502	109.727
1503	0
1504	0.255456
1505	124.656
1506	232.68
1507	42.7397
1508	0
1509	0
1510	7.6095
1511	72.4431
1512	149.014
1513	0
1514	142.21
1515	35.01
1516	0
1517	28.7786
1518	154.245
1519	0
1520	257.881
1521	9.33086
1522	0.398458
1523	185.247
1524	88.3329
1525	0
1526	72.5591
1527	0
1528	423.956
1529	0
1530	112.631
1531	231.796
1532	39.8032
1533	0
1534	10.6444
1535	0
1536	0
1537	0
1538	543.092
1539	0
1540	207.344
1541	42.7748
1542	94.3029
1543	55.598
1544	0
1545	344.985
1546	185.356
1547	105.268
1548	224.839
1549	347.7
1550	0
1551	43.2196
1552	0
1553	162.38
1554	231.937
1555	62.5515
1556	0
1557	0
1558	25.4614
1559	149.739
1560	11.0168
1561	183.428
1562	42.6982
1563	74.3915
1564	207.344
1565	151.511
1566	6.56593
1567	0
1568	0
1569	414.293
1570	0
1571	208.184
1572	67.1772
1573	71.9352
1574	0
1575	0
1576	0
1577	162.332
1578	41.3963
1579	46.3255
1580	54.0456
1581	63.0664
1582	692.338
1583	29.236
1584	314.034
1585	92.1175
1586	382.366
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	113.565
1594	64.17
1595	66.537
1596	235.933
1597	116.34
1598	0.388182
1599	66.537
1600	82.6824
1601	20.4164
1602	183.672
1603	20.2612
1604	72.0473
1605	0
1606	183.672
1607	0
1608	114.322
1609	114.322
1610	0
1611	0
1612	17.501
1613	276.805
1614	0
1615	0
1616	0
1617	55.694
1618	44.8985
1619	40.5692
1620	345.074
1621	0
1622	0
1623	0
1624	23.2401
1625	49.0162
1626	247.143
1627	146.894
1628	301.086
1629	0
1630	31.6549
1631	33.3986
1632	101.686
1633	206.535
1634	68.8899
1635	2.53294
1636	164.211
1637	284.311
1638	47.8759
1639	125.825
1640	106.087
1641	15.9041
1642	96.3109
1643	15.3444
1644	212.474
1645	0
1646	182.582
1647	407.709
1648	24.321
1649	209.37
1650	0
1651	2.4775
1652	343.967
1653	0
1654	35.1316
1655	125.714
1656	467.808
1657	28.8732
1658	0
1659	306.898
1660	249.921
1661	13.5517
1662	159.434
1663	59.4158
1664	0
1665	38.8223
1666	226.793
1667	0
1668	131.926
1669	80.8103
1670	113.007
1671	140.978
1672	0
1673	73.0745
1674	149.092
1675	182.324
1676	416.484
1677	25.0536
1678	0.574959
1679	148.702
1680	30.9179
1681	296.637
1682	188.027
1683	0.330871
1684	15.7295
1685	0
1686	232.987
1687	41.0535
1688	546.248
1689	166.895
1690	376.403
1691	0
1692	323.211
1693	240.217
1694	0
1695	218.948
1696	18.167
1697	7.16264
1698	0
1699	182.533
1700	38.8277
1701	2.2493
1702	28.7506
1703	0
1704	158.266
1705	28.7506
1706	119.228
1707	28.7506
1708	0
1709	0
1710	37.3781
1711	0
1712	215.929
1713	0
1714	8.78298
1715	111.56
1716	96.8609
1717	0
1718	235.664
1719	39.1306
1720	0
1721	0
1722	151.397
1723	532.023
1724	208.118
1725	38.5845
1726	186.129
1727	226.274
1728	0
1729	7.72308
1730	0
1731	5.46993
1732	102.403
1733	144.046
1734	52.1092
1735	0
1736	132.972
1737	50.2257
1738	0
1739	16.7327
1740	26.1983
1741	273.5
1742	370.258
1743	0
1744	32.6047
1745	0
1746	151.397
1747	0
1748	296.787
1749	0
1750	38.4193
1751	0
1752	0
1753	0
1754	494.267
1755	0
1756	19.6188
1757	0
1758	0
1759	365.191
1760	247.31
1761	289.354
1762	355.871
1763	0
1764	0
1765	0
1766	110.675
1767	0
1768	181.804
1769	693.255
1770	255.733
1771	0
1772	508.003
1773	583.616
1774	45.3027
1775	25.0398
1776	94.0323
1777	109.066
1778	271.486
1779	289.229
1780	0
1781	88.6889
1782	25.7405
1783	0
1784	0
1785	89.5374
1786	119.561
1787	120.221
1788	31.9124
1789	0
1790	28.0919
1791	0
1792	120.593
1793	107.445
1794	115.424
1795	23.2064
1796	0
1797	58.0179
1798	234.087
1799	10.1965
1800	94.6552
1801	141.443
1802	65.8804
1803	0
1804	10.0348
1805	0
1806	232.512
1807	295.894
1808	111.788
1809	0
1810	99.0862
1811	0
1812	480.56
1813	141.21
1814	0
1815	0
1816	222.556
1817	100.197
1818	12.9892
1819	0
1820	60.827
1821	224.398
1822	57.7328
1823	50.5482
1824	135.674
1825	209.366
1826	277.819
1827	170.573
1828	33.0761
1829	0
1830	30.3897
1831	165.92
1832	26.9533
1833	82.7039
1834	113.201
1835	61.4113
1836	0
1837	3.69144
1838	54.1156
1839	0
1840	82.6553
1841	0
1842	122.325
1843	118.851
1844	0
1845	196.149
1846	52.8849
1847	0
1848	145.99
1849	221.269
1850	113.619
1851	442.378
1852	135.175
1853	67.7829
1854	206.809
1855	38.5906
1856	0
1857	104.482
1858	0
1859	0
1860	193.871
1861	2.47374
1862	0
1863	79.566
1864	37.9996
1865	103.984
1866	369.654
1867	169.086
1868	522.629
1869	129.611
1870	0.599139
1871	9.46532
1872	0
1873	120.812
1874	203.66
1875	0
1876	0
1877	0
1878	37.9808
1879	0
1880	1.11673
1881	231.996
1882	27.4019
1883	0
1884	369.537
1885	117.01
1886	19.7672
1887	178.731
1888	1.10817
1889	0
1890	169.606
1891	355.713
1892	0
1893	0
1894	38.0977
1895	14.9931
1896	145.367
1897	79.1675
1898	281.756
1899	164.493
1900	186.042
1901	0
1902	97.8168
1903	27.7403
1904	464.312
1905	75.6257
1906	186.042
1907	16.3279
1908	186.042
1909	225.023
1910	49.2585
1911	104.847
1912	20.0844
1913	104.847
1914	570.292
1915	135.757
1916	135.757
1917	240.18
1918	240.18
1919	240.18
1920	0
1921	0
1922	581.227
1923	80.1823
1924	0
1925	646.667
1926	0
1927	239.644
1928	96.2662
1929	273.412
1930	275.4
1931	75.0117
1932	157.549
1933	231.88
1934	36.5155
1935	57.014
1936	317.355
1937	165.359
1938	136.111
1939	190.735
1940	56.306
1941	0.264728
1942	42.5994
1943	111.325
1944	196.744
1945	42.7612
1946	220.423
1947	0
1948	135.732
1949	126.717
1950	92.2254
1951	131.18
1952	167.304
1953	46.95
1954	63.9469
1955	23.2375
1956	0
1957	115.031
1958	2.98415
1959	29.5604
1960	147.921
1961	0
1962	117.817
1963	0
1964	259.766
1965	162.984
1966	0
1967	79.3746
1968	113.203
1969	0
1970	198.685
1971	0.0965841
1972	74.9551
1973	84.5836
1974	56.3751
1975	173.271
1976	55.8424
1977	75.4042
1978	303.935
1979	224.361
1980	63.9456
1981	0
1982	32.6696
1983	0
1984	87.6083
1985	595.1
1986	0
1987	57.6317
1988	0
1989	26.0277
1990	10.7278
1991	382.665
1992	82.1963
1993	97.6806
1994	658.592
1995	225.603
1996	57.9431
1997	561.406
1998	117.008
1999	184.251
2000	195.697
2001	46.0719
2002	0
2003	0
2004	34.5541
2005	60.6859
2006	49.7304
2007	0
2008	0
2009	616.596
2010	13.5242
2011	8.04125
2012	14.5911
2013	97.9407
2014	116.355
2015	55.9172
2016	77.2051
2017	13.1302
2018	85.3859
2019	24.7497
2020	87.9734
2021	1.338
2022	0
2023	0
2024	529.737
2025	0
2026	354.009
2027	0
2028	0
2029	1.04593
2030	221.017
2031	5.57035
2032	235.691
2033	110.669
2034	118.689
2035	0
2036	18.8305
2037	50.9734
2038	124.384
2039	52.4829
2040	114.594
2041	4.82945
2042	0
2043	105.58
2044	184.16
2045	0
2046	231.618
2047	86.9467
2048	0
2049	86.9467
2050	240.589
2051	10.1257
2052	113.055
2053	0
2054	64.5931
2055	82.245
2056	791.324
2057	170.812
2058	28.3878
2059	12.247
2060	0
2061	198.925
2062	0
2063	171.863
2064	878.543
2065	46.3544
2066	47.4086
2067	147.753
2068	90.0184
2069	0
2070	0
2071	113.055
2072	10.1257
2073	86.9467
2074	0
2075	652.968
2076	0
2077	373.931
2078	0
2079	40.1092
2080	0
2081	0
2082	0
2083	0
2084	38.7694
2085	357.312
2086	0
2087	550.952
2088	550.952
2089	0
2090	0
2091	619.201
2092	619.201
2093	122.836
2094	185.279
2095	185.279
2096	81.4058
2097	0.958162
2098	2.81116
2099	0
2100	246.559
2101	39.4787
2102	53.7688
2103	28.2482
2104	16.3859
2105	47.9239
2106	6.08248
2107	154.085
2108	189.633
2109	0
2110	14.99
2111	0
2112	35.884
2113	1.0303
2114	30.9023
2115	135.639
2116	213.979
2117	225.284
2118	255.999
2119	0
2120	121.998
2121	80.9646
2122	0
2123	0
2124	63.0697
2125	217.173
2126	0
2127	0
2128	0
2129	0
2130	121.387
2131	0
2132	388.895
2133	30.6176
2134	66.7628
2135	14.0453
2136	174.596
2137	241.771
2138	80.4051
2139	48.3238
2140	45.3348
2141	97.4771
2142	48.3238
2143	22.664
2144	51.0789
2145	0
2146	217.308
2147	213.317
2148	227.595
2149	15.949
2150	61.1576
2151	52.2896
2152	0
2153	0
2154	107.617
2155	140.782
2156	11.0649
2157	303.753
2158	0
2159	40.458
2160	35.0705
2161	0
2162	4.78987
2163	62.659
2164	0
2165	117.253
2166	0
2167	90.4004
2168	356.271
2169	0
2170	0
2171	28.0803
2172	120.102
2173	166.56
2174	0
2175	0
2176	156.384
2177	380.384
2178	95.1142
2179	0
2180	0
2181	36.5387
2182	0
2183	0
2184	164.597
2185	94.1235
2186	36.0206
2187	116.343
2188	0.131707
