MHH	MHA	WHH	WHA	tb	cba	CS	BIN0	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10	BIN11	BIN12	BIN13	BIN14	BIN15	BIN16	BIN17	BIN18	BIN19	BIN20	BIN21	BIN22	BIN23	BIN24	BIN25	BIN26	BIN27	BIN28	BIN29	BIN30	BIN31	BIN32	BIN33	BIN34	BIN35	BIN36	BIN37	BIN38	BIN39	BIN40	BIN41	BIN42	BIN43	BIN44	BIN45	BIN46	BIN47	BIN48	BIN49	BIN50	BIN51	BIN52	BIN53	BIN54	BIN55	BIN56	BIN57	BIN58	BIN59	BIN60	BIN61	BIN62	BIN63	BIN64	BIN65	BIN66	BIN67	BIN68	BIN69	BIN70	BIN71	BIN72	BIN73	BIN74	BIN75	BIN76	BIN77	BIN78	BIN79	BIN80	BIN81	BIN82	BIN83	BIN84	BIN85	BIN86	BIN87	BIN88	BIN89	BIN90	BIN91	BIN92	BIN93	BIN94	BIN95	BIN96	BIN97	BIN98	BIN99	BIN100	BIN101	BIN102	BIN103	BIN104	BIN105	BIN106	BIN107	BIN108	BIN109	BIN110	BIN111	BIN112	BIN113	BIN114	BIN115	BIN116	BIN117	BIN118	BIN119	BIN120	BIN121	BIN122	BIN123	BIN124	BIN125	BIN126	BIN127	BIN128	BIN129	BIN130	BIN131	BIN132	BIN133	BIN134	BIN135	BIN136	BIN137	BIN138	BIN139	BIN140	BIN141	BIN142	BIN143	BIN144	BIN145	BIN146	BIN147	BIN148	BIN149	BIN150	BIN151	BIN152	BIN153	BIN154	BIN155	BIN156	BIN157	BIN158	BIN159	BIN160	BIN161	BIN162	BIN163	BIN164	BIN165	BIN166	BIN167	BIN168	BIN169	BIN170	BIN171	BIN172	BIN173	BIN174	BIN175	BIN176	BIN177	BIN178	BIN179	BIN180	BIN181	BIN182	BIN183	BIN184	BIN185	BIN186	BIN187	BIN188	BIN189	BIN190	BIN191	BIN192	BIN193	BIN194	BIN195	BIN196	BIN197	BIN198	BIN199	BIN200	BIN201	BIN202	BIN203	BIN204	BIN205	BIN206	BIN207	BIN208	BIN209	BIN210	BIN211	BIN212	BIN213	BIN214	BIN215	BIN216	BIN217	BIN218	BIN219	BIN220	BIN221	BIN222	BIN223	BIN224	BIN225	BIN226	BIN227	BIN228	BIN229	BIN230	BIN231	BIN232	BIN233	BIN234	BIN235	BIN236	BIN237	BIN238	BIN239	BIN240	BIN241	BIN242	BIN243	BIN244	BIN245	BIN246	BIN247	BIN248	BIN249	BIN250	BIN251	BIN252	BIN253	BIN254	BIN255	BIN256	BIN257	BIN258	BIN259	BIN260	BIN261	BIN262	BIN263	BIN264	BIN265	BIN266	BIN267	BIN268	BIN269	BIN270	BIN271	BIN272	BIN273	BIN274	BIN275	BIN276	BIN277	BIN278	BIN279	BIN280	BIN281	BIN282	BIN283	BIN284	BIN285	BIN286	BIN287	BIN288	BIN289	BIN290	BIN291	BIN292	BIN293	BIN294	BIN295	BIN296	BIN297	BIN298	BIN299	BIN300	BIN301	BIN302	BIN303	BIN304	BIN305	BIN306	BIN307	BIN308	BIN309	BIN310	BIN311	BIN312	BIN313	BIN314	BIN315	BIN316	BIN317	BIN318	BIN319	BIN320	BIN321	BIN322	BIN323	BIN324	BIN325	BIN326	BIN327	BIN328	BIN329	BIN330	BIN331	BIN332	BIN333	BIN334	BIN335	BIN336	BIN337	BIN338	BIN339	BIN340	BIN341	BIN342	BIN343	BIN344	BIN345	BIN346	BIN347	BIN348	BIN349	BIN350	BIN351	BIN352	BIN353	BIN354	BIN355	BIN356	BIN357	BIN358	BIN359	BIN360	BIN361	BIN362	BIN363	BIN364	BIN365	BIN366	BIN367	BIN368	BIN369	BIN370	BIN371	BIN372	BIN373	BIN374	BIN375	BIN376	BIN377	BIN378	BIN379	BIN380	BIN381	BIN382	BIN383	BIN384	BIN385	BIN386	BIN387	BIN388	BIN389	BIN390	BIN391	BIN392	BIN393	BIN394	BIN395	BIN396	BIN397	BIN398	BIN399	NLL	MU
500	400	0	0	1	0	-0.2706	0	0.000104781	-0.00104781	-0.00188606	-0.00230518	-0.00267192	-0.0027767	-0.00330061	-0.00261953	-0.0022004	-0.00261953	-0.00230518	-0.00188606	-0.00136215	-0.0016765	-0.0011002	-0.00115259	-0.000576296	-0.000576296	-0.000681077	0	0	-5.23905e-05	-0.00115259	-0.00303865	-0.00340539	-0.00345778	-0.00356256	-0.00476754	-0.00361495	-0.00356256	-0.00272431	-0.00282909	-0.00293387	-0.00235757	-0.00199084	-0.00157172	-0.00141454	-0.00104781	-0.00125737	0	0	0	0.000157172	-0.000628687	-0.00146693	-0.00199084	-0.00214801	-0.00282909	-0.00240997	-0.00293387	-0.00235757	-0.00188606	-0.00162411	-0.00204323	-0.00157172	-0.0016765	-0.00115259	-0.00094303	-0.000785858	0	0	0	-5.23905e-05	0.000104781	-0.000261953	-0.00141454	-0.00099542	-0.00146693	-0.00193845	-0.00130976	-0.00162411	-0.00188606	-0.0016765	-0.00130976	-0.00115259	-0.000785858	-0.00120498	-0.000890639	-0.000628687	0	0	0	0	0	0	-0.000157172	-0.00099542	-0.000628687	-0.00136215	-0.00157172	-0.0016765	-0.000681077	-0.00157172	-0.00141454	-0.000838249	-0.00099542	-0.000576296	-0.000523905	-0.000733468	0	0	0	0	0	0	0	-0.000209562	-0.000419124	-0.000471515	-0.00099542	-0.00130976	-0.000890639	-0.0011002	-0.0011002	-0.00094303	-0.00125737	-0.000681077	-0.000890639	-0.00094303	0	0	0	0	0	0	0	0	-0.000157172	-0.000471515	-0.000785858	-0.000733468	-0.000366734	-0.00130976	-0.00094303	-0.000733468	-0.000733468	-0.000785858	-0.000733468	-0.000523905	0	0	0	0	0	0	0	0	-0.000104781	-0.000157172	-0.000314343	-0.000471515	-0.000628687	-0.000785858	-0.000733468	-0.000419124	-0.0011002	-0.00104781	-0.00120498	-0.000681077	0	0	0	0	0	0	0	0	0	0	-5.23905e-05	-0.000104781	-0.000261953	-0.000419124	-0.000419124	-0.000261953	-0.000733468	-0.000523905	-0.000681077	-0.000523905	0	0	0	0	0	0	0	0	0	0	0	-0.000104781	-0.000314343	-0.000681077	-0.000576296	-0.000419124	-0.000209562	-0.000523905	-0.000366734	-0.000733468	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104781	-0.000419124	-0.000209562	-0.000157172	-0.000104781	-0.000681077	-0.000314343	-0.000471515	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000104781	-0.000366734	-0.000209562	-0.000209562	-0.000261953	-0.000523905	-5.23905e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000261953	-0.000157172	-0.000314343	-0.000314343	-0.000261953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000209562	-0.000104781	-0.000261953	-0.000419124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23905e-05	-0.000157172	-0.000314343	-0.000209562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.23905e-05	-5.23905e-05	-0.000209562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23905e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6783.16	0.0123711
550	400	0	0	1	0	-0.2512	0	0	0.000680883	0.00311261	-0.00179948	-0.0028208	-0.00277217	-0.0028208	-0.00150767	-0.00175084	-0.00121586	-0.00136177	-0.00106996	-0.00136177	-0.000729518	-0.000729518	-0.00053498	-0.000583614	-0.000486345	-0.000291807	0	0	4.86345e-05	0.00053498	0.00277217	-0.00374486	-0.0039394	-0.00320988	-0.00238309	-0.0028208	-0.00277217	-0.00223719	-0.00179948	-0.00209128	-0.00150767	-0.0012645	-0.000632249	-0.000729518	-0.000583614	-0.00053498	0	0	0	4.86345e-05	0.000389076	0.00248036	-0.0012645	-0.00189675	-0.0028208	-0.00184811	-0.00194538	-0.00165357	-0.00160494	-0.00165357	-0.00111859	-0.00102133	-0.000826787	-0.00053498	-0.000291807	-0.000486345	0	0	0	0	4.86345e-05	0.000243173	0.000389076	-0.000632249	-0.00165357	-0.00136177	-0.00136177	-0.00160494	-0.000875422	-0.000875422	-0.00106996	-0.000680883	-0.00053498	-0.000778153	-0.000583614	-0.000389076	0	0	0	0	0	0	0.000437711	0.000437711	-0.000291807	-0.000826787	-0.0012645	-0.000778153	-0.000778153	-0.00106996	-0.00053498	-0.000437711	-0.000583614	-0.000340442	-0.000243173	-0.000291807	0	0	0	0	0	0	4.86345e-05	0	9.72691e-05	-0.000291807	-0.000680883	-0.000291807	-0.000875422	-0.00053498	-0.000486345	-0.000583614	-0.000680883	-0.000875422	-0.000389076	-0.000632249	0	0	0	0	0	0	0	0	-0.000145904	0.00053498	-0.000437711	-0.000243173	-0.000632249	-0.000583614	-0.000778153	-0.000583614	-0.000486345	-0.000583614	-0.000291807	-0.000437711	0	0	0	0	0	0	0	0	0	4.86345e-05	9.72691e-05	-9.72691e-05	-0.000340442	-0.000486345	-0.000389076	-0.000340442	-0.000583614	-0.000486345	-0.000340442	-0.000291807	0	0	0	0	0	0	0	0	0	0	0	0.000291807	0.000194538	-0.000583614	-0.000340442	-4.86345e-05	-0.000583614	-0.000243173	-0.000389076	-0.000243173	0	0	0	0	0	0	0	0	0	0	0	4.86345e-05	0.000291807	0.000194538	-9.72691e-05	-0.000243173	-0.000340442	-0.000194538	-0.000340442	-0.00053498	0	0	0	0	0	0	0	0	0	0	0	0	9.72691e-05	4.86345e-05	0.000145904	-0.000243173	-0.000145904	-0.000340442	-0.000291807	-0.000486345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145904	0	-0.000340442	-0.000145904	-0.000291807	-4.86345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.72691e-05	9.72691e-05	-0.000243173	0	-9.72691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.72691e-05	-0.000243173	-9.72691e-05	-0.000389076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72691e-05	-9.72691e-05	-0.000194538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156174	0.00152206
550	450	0	0	1	0	-0.2446	0	4.73567e-05	-9.47134e-05	-0.000805064	-0.000805064	-0.000805064	-0.00127863	-0.000710351	-0.000994491	-0.000899777	-0.00104185	-0.00113656	-0.000662994	-0.000615637	-0.000710351	-0.000331497	-0.000520924	-0.000378854	-0.000520924	-0.000331497	0	0	4.73567e-05	-0.000378854	-0.00156277	-0.00213105	-0.00217841	-0.00241519	-0.00241519	-0.0020837	-0.00222577	-0.00217841	-0.00184691	-0.00165748	-0.00123127	-0.00132599	-0.000805064	-0.000852421	-0.000615637	-0.000520924	0	0	0	0.000189427	-0.000805064	-0.00203634	-0.00274669	-0.00241519	-0.00312555	-0.00340969	-0.0031729	-0.00288876	-0.00298348	-0.00260462	-0.00260462	-0.00222577	-0.00189427	-0.00113656	-0.00146806	-0.0010892	0	0	0	0	0.000189427	-0.000757707	-0.00184691	-0.0028414	-0.00250991	-0.00303083	-0.00312555	-0.00241519	-0.00312555	-0.00279405	-0.00250991	-0.00279405	-0.00222577	-0.00170484	-0.00123127	-0.00123127	0	0	0	0	0	9.47134e-05	-0.000520924	-0.00127863	-0.00184691	-0.00232048	-0.00203634	-0.00213105	-0.00194163	-0.0020837	-0.00194163	-0.00189427	-0.00179955	-0.00161013	-0.0010892	-0.000852421	0	0	0	0	0	0	4.73567e-05	-0.00014207	-0.000378854	-0.00113656	-0.00118392	-0.00127863	-0.0017522	-0.00189427	-0.00156277	-0.00104185	-0.000994491	-0.0010892	-0.00113656	-0.000710351	0	0	0	0	0	0	0	0	-0.000236784	-0.00042621	-0.000899777	-0.0010892	-0.000805064	-0.000662994	-0.000899777	-0.000662994	-0.00113656	-0.000994491	-0.000947134	-0.000473567	0	0	0	0	0	0	0	0	0	0	-0.00028414	-0.000520924	-0.000710351	-0.000805064	-0.00104185	-0.000947134	-0.000757707	-0.000520924	-0.000615637	-0.000852421	0	0	0	0	0	0	0	0	0	0	-0.00014207	-0.000331497	-9.47134e-05	-0.000757707	-0.000662994	-0.000568281	-0.00042621	-0.000710351	-0.000568281	-0.000662994	0	0	0	0	0	0	0	0	0	0	0	0	-0.000236784	-0.000331497	-0.000378854	-0.00028414	-0.000568281	-0.000757707	-0.000473567	-0.000568281	0	0	0	0	0	0	0	0	0	0	0	0	-4.73567e-05	-0.00028414	-0.00028414	-0.00042621	-0.000378854	-0.000615637	-0.000378854	-0.00042621	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73567e-05	-9.47134e-05	-0.00028414	-0.00014207	-0.00028414	-0.00042621	-0.000378854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.73567e-05	-4.73567e-05	-0.00014207	-0.000331497	-0.000236784	-0.000473567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.73567e-05	-9.47134e-05	-0.000331497	-0.00014207	-0.00028414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00014207	-0.00014207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.47134e-05	-0.000189427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6065.61	0.0144997
600	400	0	0	1	0	-0.177	0	0	0.000171344	0.000514031	0.00185051	0.00215893	-0.00205612	-0.00147356	-0.00150782	-0.00123368	-0.000993794	-0.000788182	-0.000616838	-0.000342688	-0.000514031	-0.000411225	-0.000376956	-0.000137075	-0.000205613	-0.000308419	0	0	0	6.85375e-05	0.000651107	0.00387237	0.00315272	-0.00308419	-0.0027415	-0.0016449	-0.00123368	-0.00137075	-0.000753913	-0.000616838	-0.000719644	-0.000993794	-0.000582569	-0.000376956	-0.000308419	-0.000479763	0	0	3.42688e-05	0	3.42688e-05	0.000616838	0.00133648	0.00174771	-0.00113087	-0.00154209	-0.00143929	-0.00123368	-0.000890988	-0.00116514	-0.00106233	-0.000514031	-0.000514031	-0.000479763	-0.000376956	-0.000376956	0	0	0	0	0	0	0.000514031	0.00113087	0.00113087	-0.000753913	-0.000753913	-0.0010966	-0.000959525	-0.000925257	-0.000479763	-0.000342688	-0.000239881	-0.000342688	-0.000582569	-0.000205613	0	0	0	0	0	3.42688e-05	3.42688e-05	0.000308419	0.000651107	0.0010966	-0.000171344	-0.000137075	-0.000788182	-0.000411225	-0.000239881	-0.000308419	-0.000514031	-0.000342688	-0.000137075	-0.000205613	0	0	0	0	0	0	0	3.42688e-05	3.42688e-05	0.000651107	0.000205613	3.42688e-05	-0.000308419	-0.000342688	-0.000205613	-0.0005483	-0.000171344	-0.000205613	-0.000171344	-0.000308419	0	0	0	0	0	0	0	0	6.85375e-05	0.000171344	0.000514031	0.00027415	0.000411225	-6.85375e-05	-0.00027415	-0.000376956	-0.000445494	-0.00027415	-0.000205613	-0.000171344	0	0	0	0	0	0	0	0	0	-3.42688e-05	3.42688e-05	0.000308419	-0.000102806	0.000308419	-0.000411225	-0.000239881	-0.000171344	-0.000239881	-0.00027415	-0.000239881	0	0	0	0	0	0	0	0	0	3.42688e-05	0	0.000171344	0.00027415	0.000376956	-3.42688e-05	6.85375e-05	-0.000308419	-0.000342688	-0.000171344	-0.000171344	0	0	0	0	0	0	0	0	0	0	0	-3.42688e-05	0.000102806	0.000411225	-6.85375e-05	0.000171344	-6.85375e-05	-0.000171344	-0.000137075	-0.000205613	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85375e-05	0.000102806	3.42688e-05	-6.85375e-05	-0.000205613	-0.000239881	-0.000102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171344	0	-0.000102806	3.42688e-05	-6.85375e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42688e-05	0.000102806	0.000411225	0.000102806	-6.85375e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85375e-05	-6.85375e-05	-3.42688e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42688e-05	3.42688e-05	0.000102806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.42688e-05	-6.85375e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400568	0.000713348
600	450	0	0	1	0	-0.2292	0	-4.43751e-05	0.000310626	0.000754377	-0.000798752	-0.000887503	-0.000665627	-0.000576877	-0.001065	-0.000665627	-0.000532502	-0.000798752	-0.000576877	-0.000399376	-0.000221876	-0.000310626	-0.000266251	-0.000133125	-0.000221876	-0.000266251	0	0	4.43751e-05	0.000665627	0.00221876	-0.000665627	-0.00261813	-0.00181938	-0.00208563	-0.00133125	-0.00137563	-0.001065	-0.00110938	-0.000887503	-0.000887503	-0.000532502	-0.000443751	-0.000576877	-0.000399376	-0.000310626	0	0	0	-4.43751e-05	0.000310626	0.00399377	-0.00102063	-0.00301751	-0.00270689	-0.00235188	-0.00195251	-0.00186376	-0.00195251	-0.00128688	-0.00142	-0.00115375	-0.00133125	-0.00119813	-0.000843128	-0.000576877	0	0	0	0	0	0.000443751	0.00270689	-0.000266251	-0.00248501	-0.00221876	-0.00230751	-0.00199688	-0.00142	-0.00155313	-0.00159751	-0.00150876	-0.00115375	-0.00146438	-0.00102063	-0.000443751	0	0	0	0	0	0	0.000355001	0.00133125	0	-0.00190813	-0.00190813	-0.00150876	-0.00137563	-0.00133125	-0.000887503	-0.00142	-0.000621252	-0.00110938	-0.000754377	-0.000665627	0	0	0	0	0	0	-4.43751e-05	0	0.000754377	8.87503e-05	-0.000976253	-0.00164188	-0.00115375	-0.00119813	-0.00102063	-0.000887503	-0.000710002	-0.00102063	-0.000488126	-0.000931878	0	0	0	0	0	0	0	0	4.43751e-05	0.000754377	-8.87503e-05	-0.000976253	-0.00102063	-0.000887503	-0.000754377	-0.000576877	-0.000576877	-0.000576877	-0.000665627	-0.000621252	0	0	0	0	0	0	0	0	0	8.87503e-05	0.000177501	-0.000443751	-0.000621252	-0.000310626	-0.000532502	-0.000843128	-0.000798752	-0.000355001	-0.000576877	-0.000488126	0	0	0	0	0	0	0	0	0	0	0.000133125	0.000399376	-0.000221876	-0.000399376	-0.000665627	-0.000665627	-0.000665627	-0.000488126	-0.000532502	-0.000488126	0	0	0	0	0	0	0	0	0	0	0	0.000133125	0.000310626	0.000443751	-0.000310626	-0.000355001	-0.000576877	-0.000488126	-0.000310626	-0.000355001	0	0	0	0	0	0	0	0	0	0	0	0	4.43751e-05	0.000266251	-0.000133125	-0.000443751	-0.000266251	-0.000665627	-0.000488126	-0.000355001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000221876	-4.43751e-05	-4.43751e-05	-0.000443751	-0.000133125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133125	4.43751e-05	-0.000399376	-8.87503e-05	-0.000221876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87503e-05	-0.000177501	-4.43751e-05	-0.000310626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87503e-05	0	8.87503e-05	4.43751e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.43751e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142613	0.0017662
600	500	0	0	1	0	-0.2016	0	0	-7.80631e-05	-0.000156126	-0.000429347	-0.000468378	-0.000351284	-0.000468378	-0.000390315	-0.000468378	-0.000390315	-0.000546441	-0.000585473	-0.000195158	-0.000195158	-0.000156126	-7.80631e-05	-0.000156126	-0.000234189	-0.000195158	0	0	3.90315e-05	-3.90315e-05	-0.000624505	-0.000741599	-0.000663536	-0.000858694	-0.000819662	-0.000897725	-0.00050741	-0.00105385	-0.000897725	-0.000624505	-0.00050741	-0.000429347	-0.000585473	-0.00050741	-0.000546441	-0.000234189	0	0	0	7.80631e-05	-0.000156126	-0.000702568	-0.00144417	-0.00120998	-0.00132707	-0.00156126	-0.00113191	-0.00124901	-0.00120998	-0.00113191	-0.000936757	-0.000975789	-0.000858694	-0.000975789	-0.000780631	-0.00050741	0	0	0	0	3.90315e-05	-0.000234189	-0.00120998	-0.00140514	-0.00253705	-0.00257608	-0.0028493	-0.00199061	-0.00218576	-0.00312252	-0.00202964	-0.00140514	-0.0014832	-0.00140514	-0.000858694	-0.000975789	0	0	0	0	0	0	-0.000195158	-0.00160029	-0.00152223	-0.00234189	-0.00292736	-0.00292736	-0.00253705	-0.00202964	-0.00191254	-0.00257608	-0.00206867	-0.0013661	-0.00120998	-0.00160029	0	0	0	0	0	0	7.80631e-05	-0.000195158	-0.00132707	-0.00156126	-0.00167836	-0.00191254	-0.00218576	-0.00195158	-0.00167836	-0.00140514	-0.00171739	-0.00214673	-0.00152223	-0.00124901	0	0	0	0	0	0	0	0	-0.000195158	-0.000780631	-0.00117095	-0.0013661	-0.00144417	-0.0014832	-0.00113191	-0.00117095	-0.00132707	-0.00109288	-0.000897725	-0.000858694	0	0	0	0	0	0	0	0	0	-0.000117095	-0.000468378	-0.000702568	-0.000975789	-0.00140514	-0.000546441	-0.00113191	-0.00132707	-0.000624505	-0.000780631	-0.000858694	0	0	0	0	0	0	0	0	0	0	0	-0.000273221	-0.000546441	-0.000546441	-0.000780631	-0.000663536	-0.000546441	-0.000819662	-0.000858694	-0.000819662	0	0	0	0	0	0	0	0	0	0	0	0	-0.000351284	-0.000936757	-0.000273221	-0.000663536	-0.000702568	-0.000702568	-0.000351284	-0.000741599	0	0	0	0	0	0	0	0	0	0	0	0	-7.80631e-05	-0.000273221	-0.000624505	-0.000156126	-0.000312252	-0.000312252	-0.000429347	-0.000351284	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.90315e-05	-0.000156126	-0.000234189	-0.000273221	-0.000273221	-0.000312252	-0.000351284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.90315e-05	-7.80631e-05	-0.000234189	-0.000195158	-0.000351284	-0.000312252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.80631e-05	-0.000156126	-3.90315e-05	-0.000312252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90315e-05	-3.90315e-05	0	-0.000195158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000234189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.90315e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90315e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4347.69	0.0187263
650	400	0	0	1	0	-0.09687	0	0	1.87549e-05	0.000112529	0.000262568	0.000300078	0.00183798	0.000937744	-0.000900234	-0.000975253	-0.000656421	-0.000506382	-0.000356343	-0.000300078	-0.000206304	-0.000206304	-0.000131284	-0.000112529	-7.50195e-05	-9.37744e-05	0	0	0	0	5.62646e-05	0.000337588	0.00106903	0.0022881	0.000562646	-0.00136911	-0.000956498	-0.000918989	-0.000712685	-0.000506382	-0.000468872	-0.000337588	-0.000300078	-0.000281323	-0.000206304	-0.000131284	0	0	0	0	7.50195e-05	0.000131284	0.000356343	0.000675176	0.0013316	0.000300078	-0.000787705	-0.000862724	-0.00073144	-0.000393853	-0.000393853	-0.000300078	-0.000281323	-0.000262568	-0.000112529	-0.000225059	0	0	0	0	0	1.87549e-05	7.50195e-05	0.000187549	0.000750195	0.000656421	0	-0.000318833	-0.000431362	-0.000225059	-0.000393853	-0.000281323	-0.000375098	-0.000281323	-0.000150039	-0.000112529	0	0	0	0	0	0	7.50195e-05	7.50195e-05	0.000187549	0.000487627	0.000487627	-7.50195e-05	-0.000187549	-0.000281323	-0.000131284	-0.000243814	-0.000206304	-0.000262568	-0.000168794	-0.000112529	0	0	0	0	0	0	1.87549e-05	0	3.75098e-05	0.000225059	0.000150039	0.000225059	-9.37744e-05	-0.000187549	-0.000150039	-0.000337588	-0.000300078	-7.50195e-05	-0.000168794	-9.37744e-05	0	0	0	0	0	0	0	1.87549e-05	0	5.62646e-05	0.000131284	9.37744e-05	0.000168794	0.000131284	-0.000243813	-0.000150039	-0.000168794	-0.000281323	-9.37744e-05	-0.000112529	0	0	0	0	0	0	0	0	0	1.87549e-05	5.62646e-05	9.37744e-05	0.000168794	0.000150039	-0.000112529	5.62646e-05	-0.000168794	-0.000112529	5.62646e-05	-9.37744e-05	0	0	0	0	0	0	0	0	0	0	1.87549e-05	5.62646e-05	-3.75098e-05	0.000150039	0.000243814	-9.37744e-05	1.87549e-05	-5.62646e-05	-0.000150039	-0.000112529	0	0	0	0	0	0	0	0	0	0	0	1.87549e-05	-3.75098e-05	0.000112529	-1.87549e-05	1.87549e-05	1.87549e-05	-0.000150039	-5.62646e-05	-0.000168794	0	0	0	0	0	0	0	0	0	0	0	0	-1.87549e-05	0	7.50195e-05	9.37744e-05	-3.75098e-05	-1.87549e-05	7.50195e-05	-3.75098e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75098e-05	5.62646e-05	-7.50195e-05	0.000112529	-1.87549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87549e-05	1.87549e-05	9.37744e-05	3.75098e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.75098e-05	0.000112529	5.62646e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62646e-05	3.75098e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.87549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.87549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635130	0.000461578
