LID	AZHtt_NLL
5516	0
5517	0
5518	0
5519	0
5520	0
5521	0
5522	0
5523	0
5524	77.4655
5525	362.518
5526	23.7583
5527	0
5528	0
5529	63.5419
5530	0
5531	0
5532	0.00473735
5533	0
5534	587.019
5535	0
5536	0
5537	0
5538	0
5539	198.966
5540	0
5541	0
5542	0
5543	0
5544	0
5545	0
5546	221.57
5547	0
5548	0
5549	0
5550	0
5551	11.9435
5552	0
5553	0
5554	0
5555	41.1468
5556	0
5557	0.500961
5558	260.279
5559	0
5560	4.7128
5561	0
5562	0.0420243
5563	16.9691
5564	39.07
5565	16.9667
5566	0
5567	0
5568	0
5569	27.4769
5570	0
5571	0
5572	0.711066
5573	0
5574	0
5575	0
5576	0
5577	0
5578	0
5579	0
5580	0
5581	0
5582	0
5583	0
5584	4.88481
5585	0
5586	0
5587	68.362
5588	0
5589	0
5590	0
5591	0
5592	0.0131518
5593	0
5594	3.30164
5595	72.5199
5596	0
5597	0
5598	0
5599	48.6091
5600	0
5601	0
5602	0
5603	0
5604	62.1711
5605	58.4599
5606	159.748
5607	0
5608	0
5609	0
5610	0
5611	0
5612	0
5613	4.4246e-11
5614	0
5615	0
5616	0
5617	58.1162
5618	12.8193
5619	0
5620	0
5621	0
5622	0
5623	207.266
5624	36.2595
5625	0
5626	221.382
5627	0
5628	0
5629	28.6722
5630	0
5631	2.38689
5632	0
5633	0
5634	0
5635	0
5636	0
5637	0
5638	0
5639	46.6258
5640	0
5641	0
5642	321.832
5643	0
5644	0
5645	0
5646	0
5647	0
5648	0
5649	0
5650	0
5651	0
5652	232.195
5653	17.5248
5654	0
5655	0
5656	0
5657	0
5658	0
5659	0
5660	0
5661	0
5662	0
5663	0
5664	227.357
5665	0
5666	1.76527
5667	0
5668	0.286609
5669	0
5670	0
5671	0
5672	0
5673	0
5674	14.595
5675	0
5676	0
5677	0.946414
5678	0
5679	0
5680	0
5681	0
5682	45.4974
5683	599.926
5684	0
5685	0
5686	0
5687	0
5688	0
5689	116.587
5690	0
5691	0
5692	0
5693	0
5694	0
5695	0
5696	0.178511
5697	0
5698	0
5699	0
5700	0
5701	0
5702	0
5703	0
5704	0.397551
5705	45.8991
5706	0
5707	0
5708	0
5709	0
5710	0
5711	0
5712	179.039
5713	0
5714	0
5715	19.6466
5716	0
5717	0
5718	0
5719	0
5720	0
5721	0
5722	0
5723	0
5724	0
5725	172.489
5726	0
5727	15.7903
5728	17.1484
5729	0
5730	0
5731	0
5732	0
5733	0
5734	68.0399
5735	0
5736	0
5737	0
5738	0
5739	0
5740	0
5741	0
5742	0
5743	0
5744	0
5745	5.96652
5746	1.15795
5747	258.802
5748	61.0642
5749	0
5750	0
5751	0
5752	17.5238
5753	0
5754	0
5755	0
5756	0
5757	0
5758	12.1879
5759	216.087
5760	0
5761	0
5762	0
5763	134.911
5764	2.36274
5765	0
5766	0
5767	0
5768	21.5043
5769	0
5770	225.803
5771	0
5772	0
5773	38.4846
5774	0
5775	0
5776	69.8973
5777	0
5778	0
5779	0
5780	0
5781	0
5782	0
5783	0
5784	0
5785	18.4069
5786	279.494
5787	1.10747
5788	0
5789	0
5790	0
5791	0
5792	0
5793	108.019
5794	0
5795	0
5796	0
5797	0
5798	0
5799	0
5800	0
5801	0
5802	0
5803	0
5804	0
5805	0
5806	0
5807	0
5808	0
5809	0
5810	0.0204631
5811	49.1632
5812	0
5813	56.0061
5814	0
5815	22.0512
5816	0
5817	0
5818	0
5819	9.96631
5820	0
5821	29.2874
5822	0
5823	0
5824	0
5825	0
5826	0
5827	0
5828	0
5829	47.9749
5830	0
5831	0
5832	0
5833	0
5834	0
5835	0
5836	0
5837	0
5838	0
5839	0
5840	13.1444
5841	25.6894
5842	15.7026
5843	64.6704
5844	0
5845	0
5846	0
5847	31.2747
5848	0
5849	0
5850	2.36181e-05
5851	0
5852	0
5853	0
5854	0
5855	0
5856	0
5857	0
5858	0
5859	0
5860	0
5861	0
5862	0
5863	0
5864	0.273635
5865	13.0445
5866	0
5867	0
5868	45.5366
5869	0
5870	1.0996
5871	44.9524
5872	0
5873	0
5874	0
5875	57.293
5876	2.93744
5877	243.546
5878	0
5879	0
5880	0
5881	0
5882	0.033351
5883	6.8541
5884	74.9843
5885	0
5886	0
5887	0
5888	0
5889	39.0805
5890	0
5891	0
5892	14.7293
5893	0
5894	0
5895	0
5896	0
5897	0
5898	0
5899	0
5900	258.653
5901	293.968
5902	45.8321
5903	0
5904	0
5905	0
5906	0
5907	0
5908	0
5909	0
5910	198.367
5911	89.7509
5912	280.819
5913	0
5914	0
5915	0
5916	0
5917	0
5918	0
5919	0
5920	0
5921	0
5922	0
5923	343.97
5924	511.582
5925	0
5926	0
5927	5.42446
5928	0
5929	0
5930	0
5931	0
5932	0
5933	0
5934	0
5935	0
5936	0
5937	0
5938	0
5939	0
5940	0
5941	49.7802
5942	0
5943	0
5944	0
5945	150.574
5946	0
5947	0
5948	25.3265
5949	0.000243755
5950	0
5951	11.0926
5952	0
5953	77.865
5954	0
5955	0
5956	0
5957	0
5958	0
5959	0
5960	0
5961	0
5962	0
5963	0
5964	149.418
5965	0
5966	0
5967	0.0244055
5968	0
5969	0
5970	0
5971	0
5972	0
5973	51.3517
5974	0
5975	0
5976	0
5977	0
5978	0
5979	0
5980	24.2603
5981	33.1036
5982	0
5983	0
5984	231.992
5985	0
5986	26.4246
5987	132.274
5988	0
5989	0
5990	0
5991	0
5992	137.929
5993	0
5994	26.5833
5995	36.1671
5996	0
5997	22.2418
5998	0
5999	0
6000	0
6001	0.7284
6002	0
6003	253.372
6004	179.613
6005	0
6006	0
6007	0
6008	0
6009	0
6010	122.702
6011	68.487
6012	62.587
6013	0
6014	0
6015	45.5381
6016	7.9626
6017	18.0958
6018	0
6019	0.854476
6020	0
6021	0
6022	0
6023	43.7969
6024	0
6025	0
6026	95.0822
6027	0
6028	0
6029	0
6030	0
6031	0
6032	0
6033	0
6034	216.162
6035	80.2051
6036	54.0888
6037	0
6038	0
6039	18.0275
6040	0
6041	0
6042	0.0138779
6043	0
6044	0
6045	0
6046	0
6047	0
6048	0
6049	0
6050	0
6051	0
6052	0
6053	34.1263
6054	0
6055	0
6056	0
6057	0.00365755
6058	0
6059	0
6060	0.688675
6061	0
6062	0
6063	0
6064	0
6065	0
6066	0
6067	0
6068	29.0135
6069	0
6070	0
6071	39.9333
6072	25.2977
6073	658.809
6074	0
6075	0
6076	0.493109
6077	86.4951
6078	0
6079	0
6080	0
6081	0
6082	57.0565
6083	0
6084	0
6085	0
6086	0.499249
6087	0
6088	112.22
6089	0
6090	0
6091	0
6092	0
6093	0
6094	0
6095	64.5126
6096	0
6097	86.3826
6098	0
6099	166.284
6100	0
6101	0.00011141
6102	0
6103	0
6104	4.83382
6105	0
6106	0
6107	0
6108	0
6109	16.8817
6110	37.095
6111	0
6112	0
6113	276.627
6114	0
6115	0
6116	0
6117	0
6118	4.55177
6119	6.73209e-07
6120	0
6121	0
6122	0
6123	0
6124	0
6125	0
6126	0
6127	0
6128	84.5102
6129	0
6130	0
6131	0
6132	0
6133	0
6134	0
6135	0
6136	0
6137	0
6138	60.2587
6139	0
6140	0
6141	26.005
6142	0
6143	0
6144	5.07366
6145	0
6146	0
6147	0
6148	0
6149	0
6150	277.435
6151	0
6152	0
6153	0
6154	0
6155	0
6156	0
6157	72.0891
6158	42.7783
6159	0
6160	0
6161	0
6162	0
6163	0
6164	0
6165	179.509
6166	96.736
6167	0
6168	0
6169	40.5825
6170	0
6171	0
6172	0
6173	0
6174	128.112
6175	0
6176	0
6177	34.4868
6178	0.852299
6179	0
6180	0
6181	14.4493
6182	0
6183	0
6184	0
6185	0
6186	0
6187	0
6188	0
6189	1.58873
6190	0
6191	0
6192	0
6193	0
6194	0
6195	0
6196	74.3519
6197	0
6198	0
6199	0
6200	0
6201	0
6202	0
6203	5.06012
6204	0
6205	0
6206	0
6207	0
6208	1.84022
6209	0
6210	67.1784
6211	20.7623
6212	0
6213	0
6214	0
6215	6.42292
6216	0
6217	0
6218	0
6219	0
6220	0
6221	98.2431
6222	0
6223	0
6224	153.83
6225	17.2315
6226	0
6227	0
6228	0
6229	0
6230	0
6231	0
6232	0
6233	0
6234	81.0227
6235	0
6236	0
6237	0
6238	1.20154e-06
6239	1.94096
6240	0.7737
6241	10.823
6242	0
6243	0
6244	0.175066
6245	5.60451
6246	0
6247	274.079
6248	0.280721
6249	52.8043
6250	0
6251	0
6252	37.8119
6253	70.5107
6254	0
6255	46.4622
6256	0
6257	0
6258	0
6259	0
6260	0
6261	21.1313
6262	625.901
6263	0
6264	0
6265	0
6266	0
6267	11.3087
6268	0
6269	0
6270	0
6271	0.729463
6272	0
6273	82.3067
6274	0
6275	0
6276	0
6277	258.928
6278	0
6279	0
6280	0
6281	0
6282	15.6747
6283	0
6284	0
6285	0
6286	0
6287	0
6288	0
6289	0
6290	0
6291	0
6292	4.83447e-05
6293	1.57818
6294	0
6295	0
6296	0
6297	0.00656611
6298	0
6299	0
6300	0
6301	194.362
6302	53.4639
6303	53.7619
6304	0
6305	0
6306	0
6307	0.00744016
6308	0
6309	0
6310	0
6311	0
6312	9.5776e-08
6313	0
6314	0
6315	0
6316	0
6317	83.4724
6318	0
6319	43.7584
6320	51.7396
6321	0
6322	0
6323	0
6324	33.8252
6325	0
6326	0
6327	0
6328	4.85237e-09
6329	279.651
6330	27.3015
6331	0
6332	103.019
6333	5.21184
6334	0
6335	47.4945
6336	0
6337	8.60428e-09
6338	0
6339	0
6340	0
6341	0
6342	13.4256
6343	0
6344	0
6345	0
6346	28.3945
6347	152.29
6348	0
6349	0
6350	0
6351	19.4688
6352	95.2935
6353	0
6354	0
6355	0
6356	0
6357	23.2634
6358	0
6359	64.0479
6360	0
6361	0
6362	0
6363	0
6364	0
6365	0
6366	0
6367	200.952
6368	0
6369	0
6370	0
6371	0
6372	0
6373	8.75953
6374	0
6375	0
6376	0
6377	0
6378	180.791
6379	0
6380	0
6381	0
6382	0
6383	0
6384	0
6385	70.3822
6386	87.5381
6387	0
6388	0
6389	10.923
6390	0
6391	0
6392	0
6393	0
6394	0
6395	5.33879
6396	10.4629
6397	0
6398	0
6399	0
6400	0
6401	0
6402	0
6403	0
6404	0
6405	12.5901
6406	0
6407	0
6408	0
6409	0
6410	0
6411	122.875
6412	130.077
6413	26.7983
6414	0
6415	100.896
6416	15.5067
6417	0
6418	0
6419	0
6420	140.858
6421	91.9868
6422	0
6423	0
6424	0
6425	0.0166482
6426	98.0097
6427	0
6428	0
6429	0
6430	0
6431	0
6432	230.718
6433	0
6434	109.864
6435	0
6436	0
6437	0
6438	0
6439	5.67523
6440	0
6441	0
6442	0
6443	0
6444	94.6967
6445	0
6446	0
6447	0
6448	0
6449	0
6450	232.762
6451	0
6452	0
6453	0
6454	0
6455	0
6456	0
6457	0
6458	0
6459	0
6460	0
6461	0
6462	17.8088
6463	0
6464	143.805
6465	0
6466	0
6467	0
6468	0
6469	0
6470	0
6471	0
6472	0
6473	149.425
6474	0
6475	377.179
6476	10.3858
6477	0
6478	0
6479	0
6480	0
6481	0
6482	0
6483	0
6484	0
6485	15.932
6486	82.0854
6487	0
6488	0
6489	0
6490	0
6491	0
6492	2.11406e-08
6493	0
6494	4.41727
6495	169.519
6496	0
6497	0
6498	0
6499	0
6500	16.2515
6501	0
6502	0
6503	0
6504	0
6505	0.000426332
6506	0
6507	0
6508	0
6509	13.0402
6510	0
6511	0
6512	0
6513	0.0485358
6514	28.5502
6515	0
6516	0
6517	198.715
6518	0
6519	0
6520	0
6521	0.00544018
6522	0
6523	0
6524	0
6525	0
6526	0
6527	36.6349
6528	0
6529	119.74
6530	0
6531	0
6532	0
6533	289.714
6534	14.1508
6535	0
6536	284.078
6537	72.6792
6538	44.8655
6539	13.1656
6540	10.5736
6541	0
6542	0
6543	76.3612
6544	0
6545	0
6546	0
6547	0
6548	5.50444
6549	0
6550	0
6551	0
6552	4.53879
6553	96.5951
6554	0
6555	0
6556	0
6557	0
6558	0
6559	0
6560	0
6561	0
6562	20.1002
6563	0
6564	0
6565	0
6566	93.7459
6567	159.228
6568	0
6569	0
6570	0
6571	0
6572	0
6573	0
6574	18.8782
6575	0
6576	0
6577	0
6578	0
6579	0
6580	47.6194
6581	0
6582	206.355
6583	0
6584	1.10818
6585	0
6586	0
6587	18.2342
6588	0
6589	0
6590	0
6591	0
6592	0
6593	118.365
6594	0
6595	50.0916
6596	321.767
6597	42.1165
6598	0
6599	0
6600	0
6601	0
6602	0
6603	0
6604	0
6605	0
6606	1.45211e-12
6607	0
6608	0
6609	0
6610	0
6611	0
6612	0
6613	0
6614	0
6615	247.911
6616	3.3203e-05
6617	6.62805
6618	10.5134
6619	0
6620	88.91
6621	0
6622	0
6623	0
6624	0
6625	0
6626	0
6627	0
6628	0
6629	0
6630	0
6631	0
6632	44.5851
6633	0
6634	0
6635	5.64991
6636	0
6637	0
6638	2.70072
6639	0
6640	134.82
6641	0
6642	0
6643	0
6644	0
6645	0
6646	0
6647	0
6648	0
6649	218.626
6650	55.2393
6651	0
6652	0
6653	0
6654	0
6655	0
6656	0
6657	0
6658	0
6659	0
6660	19.3871
6661	7.03134
6662	8.87901e-07
6663	0
6664	0
6665	0
6666	0
6667	0
6668	119.515
6669	0
6670	0
6671	0
6672	0
6673	0
6674	107.442
6675	0
6676	0
6677	0
6678	0
6679	0
6680	0
6681	11.0793
6682	302.903
6683	0.0934182
6684	0
6685	0
6686	54.4143
6687	0
6688	0
6689	0
6690	0.768014
6691	103.51
6692	0
6693	77.3028
6694	0
6695	0
6696	0
6697	0
6698	0
6699	0
6700	0
6701	1.11043
6702	0
6703	0
6704	0
6705	0
6706	0
6707	0
6708	0
6709	0
6710	92.3067
6711	466.45
6712	0
6713	52.2985
6714	0
6715	252.683
6716	0
6717	47.0107
6718	0
6719	0
6720	65.1604
6721	347.018
6722	5.42099
6723	0
6724	66.9922
6725	194.979
6726	0
6727	0
6728	0
6729	0
6730	0
6731	0
6732	0
6733	0.405086
6734	0
6735	0
6736	0
6737	0
6738	1.31818
6739	0
6740	0
6741	0.779828
6742	0
6743	185.055
6744	1.85575e-05
6745	20.4321
6746	0
6747	0
6748	0
6749	0
6750	204.25
6751	0
6752	0
6753	398.852
6754	41.7159
6755	0
6756	0.859638
6757	0
6758	0
6759	0
6760	22.5753
6761	241.918
6762	0
6763	10.2514
6764	0
6765	0
6766	0
6767	0
6768	0
6769	0
6770	158.772
6771	3.88915
6772	0
6773	0
6774	0
6775	0
6776	0
6777	287.913
6778	0
6779	49.2293
6780	20.3975
6781	0
6782	8.28163
6783	0
6784	42.8079
6785	18.1112
6786	16.3198
6787	0
6788	0
6789	0
6790	0
6791	0
6792	19.111
6793	0
6794	0
6795	142.495
6796	0
6797	0
6798	2.3156e-07
6799	0
6800	17.7753
6801	0
6802	0
6803	222.961
6804	0
6805	0
6806	2.00066e-05
6807	0
6808	0
6809	0
6810	0
6811	148.997
6812	0
6813	4.26086
6814	143.01
6815	0
6816	0.303422
6817	521.947
6818	0
6819	0
6820	0
6821	0
6822	137.278
6823	0
6824	0
6825	0
6826	24.1443
6827	217.499
6828	0
6829	202.187
6830	2.07752
6831	0
6832	6.58087
6833	4.13406
6834	16.9466
6835	0
6836	0
6837	0
6838	0
6839	0
6840	0
6841	0
6842	0
6843	0
6844	0
6845	155.001
6846	0
6847	0
6848	46.9541
6849	0
6850	0
6851	0
6852	19.1907
6853	0
6854	321.384
6855	0
6856	0
6857	0
6858	0
6859	0
6860	197.128
6861	11.0721
6862	0
6863	0
6864	47.0696
6865	139.806
6866	0
6867	0
6868	0
6869	0
6870	0
6871	0
6872	14.895
6873	0
6874	0
6875	33.0424
6876	0
6877	0
6878	0
6879	6.52177e-12
6880	55.4924
6881	0
6882	0
6883	0
6884	0
6885	18.6721
6886	20.1766
6887	524.795
6888	0
6889	0
6890	0
6891	0
6892	0
6893	0
6894	0
6895	0
6896	0
6897	0
6898	0
6899	1.90807
6900	0
6901	0
6902	0
6903	28.3482
6904	0
6905	0
6906	0
6907	0
6908	0
6909	0
6910	40.5492
6911	0
6912	0
6913	0
6914	0
6915	0
6916	17.0172
6917	0
6918	7.56191
6919	7.76122
6920	0
6921	1.39604
6922	0
6923	0
6924	0
6925	0
6926	62.5441
6927	0
6928	0
6929	0
6930	19.747
6931	0
6932	0
6933	0
6934	0
6935	0
6936	0
6937	167.027
6938	0
6939	0
6940	0
6941	3.00123
6942	0
6943	0
6944	0
6945	0
6946	0
6947	0
6948	0
6949	133.994
6950	0
6951	0
6952	0
6953	0
6954	0
6955	0
6956	0
6957	0
6958	0
6959	0
6960	0
6961	0
6962	0
6963	0
6964	18.9428
6965	121.258
6966	98.9334
6967	0
6968	0
6969	0
6970	200.18
6971	93.2542
6972	0
6973	29.4855
6974	0
6975	0
6976	0
6977	0
6978	129.841
6979	104.445
6980	0
6981	0
6982	0
6983	0
6984	16.0473
6985	0
6986	41.9637
6987	0
6988	0
6989	0
6990	0
6991	0
6992	0
6993	0
6994	0
6995	76.9987
6996	0
6997	0
6998	0
6999	18.6139
7000	0
7001	0.765199
7002	0
7003	0
7004	0
7005	0
7006	0
7007	81.6615
7008	0
7009	0
7010	0
7011	0
7012	0
7013	0
7014	0
7015	0.716327
7016	0
7017	20.7058
7018	0
7019	29.1163
7020	0
7021	0
7022	0
7023	0
7024	0
7025	0
7026	0
7027	21.33
7028	0
7029	0
7030	0.0333435
7031	0
7032	0
7033	0
7034	1.00381e-09
7035	0.00658193
7036	319.999
7037	0
7038	0
7039	0
7040	0.534284
7041	0
7042	0
7043	0
7044	0
7045	0
7046	397.786
7047	59.789
7048	0.000588019
7049	0
7050	0
7051	0
7052	0
7053	0
7054	0
7055	0
7056	0
7057	14.3411
7058	0
7059	0
7060	0
7061	0
7062	27.5007
7063	13.1908
7064	0
7065	9.36312
7066	0
7067	0
7068	0
7069	112.72
7070	23.8191
7071	0
7072	0
7073	0
7074	0
7075	0
7076	0
7077	0
7078	0
7079	0
7080	0
7081	0
7082	9.68292
7083	9.21536e-08
7084	0
7085	0
7086	64.9558
7087	0
7088	0.000194482
7089	0
7090	183.541
7091	0
7092	0
7093	0
7094	176.139
7095	0
7096	0
7097	0
7098	0
7099	32.8317
7100	0
7101	237.884
7102	0
7103	0
7104	0
7105	0
7106	0
7107	0
7108	0
7109	0
7110	1.8128
7111	0
7112	0
7113	0.375361
7114	0
7115	0
7116	0
7117	0
7118	0
7119	0
7120	0
7121	0
7122	273.827
7123	21.3445
7124	0
7125	31.9671
7126	0
7127	0
7128	0
7129	0
7130	0
7131	0
7132	63.8065
7133	156.575
7134	14.8115
7135	0
7136	65.6136
7137	219.753
7138	50.3701
7139	0
7140	0
7141	200.468
7142	0
7143	0
7144	31.0603
7145	0
7146	0
7147	0
7148	0
7149	0
7150	0
7151	0
7152	0
7153	0
7154	1.35859
7155	0
7156	0
7157	0
7158	36.7554
7159	0
7160	0
7161	0
7162	0
7163	0
7164	0
7165	0
7166	0
7167	0
7168	0
7169	0
7170	0
7171	0
7172	0
7173	0
7174	112.282
7175	0
7176	0
7177	16.1935
7178	0
7179	0
7180	0
7181	0.0441492
7182	5.3873
7183	0
7184	0
7185	0
7186	0
7187	33.3332
7188	0
7189	0
7190	247.266
7191	0
7192	11.4847
7193	0
7194	0
7195	0
7196	0
7197	0
7198	616.646
7199	0
7200	0
7201	71.1619
7202	39.2457
7203	0
7204	0
7205	0
7206	9.54491
7207	18.1252
7208	0
7209	31.6451
7210	0
7211	2.60116
7212	0
7213	0
7214	327.596
7215	0
7216	0
7217	0
7218	0
7219	13.2893
7220	0
7221	0
7222	0
7223	0
7224	19.6427
7225	18.7138
7226	149.878
7227	0
7228	0
7229	66.9498
7230	0
7231	51.8978
7232	0
7233	14.6696
7234	0
7235	14.518
7236	306.586
7237	0
7238	0
7239	0
7240	0
7241	0
7242	2.33327
7243	0
7244	0
7245	0
7246	0
7247	61.2608
7248	0
7249	0
7250	0
7251	0
7252	0
7253	0
7254	0
7255	0
7256	0
7257	0
7258	84.8056
7259	0
7260	0
7261	0
7262	158.744
7263	0
7264	0
7265	0
7266	1.20756e-07
7267	0
7268	0
7269	68.2723
7270	0
7271	0
7272	0.0226266
7273	0
7274	0
7275	0
7276	0
7277	0
7278	32.0083
7279	0
7280	0
7281	0
7282	0
7283	68.3163
7284	0
7285	0
7286	15.9625
7287	0
7288	0
7289	0
7290	0
7291	0
7292	0
7293	0
7294	15.0762
7295	0
7296	0
7297	0
7298	0
7299	0
7300	199.149
7301	0
7302	18.1506
7303	0
7304	0
7305	0
7306	0
7307	0
7308	0
7309	0
7310	0
7311	0
7312	0.000303374
7313	0
7314	0
7315	0
7316	348.195
7317	68.0497
7318	0
7319	0
7320	19.8969
7321	95.4925
7322	0
7323	0
7324	25.1311
7325	0
7326	0
7327	0
7328	0
7329	0
7330	0
7331	0
7332	0
7333	119.948
7334	0
7335	0
7336	0
7337	0
7338	0.0311925
7339	198.247
7340	0.00310472
7341	0
7342	0
7343	0
7344	297.684
7345	0.00205266
7346	0
7347	0
7348	0
7349	0.378687
7350	28.0629
7351	0
7352	280.253
7353	0
7354	0
7355	0
7356	3.25035
7357	0
7358	43.0985
7359	0
7360	0
7361	7.56324
7362	0
7363	0
7364	0
7365	1.40464
7366	448.218
7367	27.7864
7368	0
7369	0
7370	0
7371	0
7372	0
7373	0
7374	0
7375	0
7376	0
7377	0
7378	0
7379	0
7380	75.4865
7381	0
7382	0
7383	0
7384	28.3285
7385	0
7386	48.4585
7387	0
7388	0
7389	263.97
7390	0
7391	0.0530329
7392	1.71908e-09
7393	126.955
7394	0.0670788
7395	0
7396	400.022
7397	0
7398	2.85324
7399	0
7400	0
7401	0
7402	0
7403	0
7404	46.5354
7405	0
7406	0
7407	0
7408	0
7409	0
7410	0
7411	115.031
7412	10.3289
7413	1.70134
7414	68.9014
7415	0
7416	263.249
7417	0.349354
7418	0
7419	0
7420	0
7421	0
7422	23.993
7423	228.123
7424	0.00133545
7425	53.0664
7426	2.58859
7427	0
7428	0
7429	60.6208
7430	0
7431	0
7432	0
7433	0
7434	0
7435	197.554
7436	593.446
7437	0
7438	0
7439	0
7440	0
7441	0
7442	26.2307
7443	0
7444	93.7664
7445	0
7446	0
7447	20.9582
7448	38.4548
7449	0
7450	0
7451	1.03509
7452	0
7453	2.53503
7454	0
7455	0
7456	41.1182
7457	0
7458	0
7459	0
7460	0
7461	0
7462	382.596
7463	0
7464	16.6016
7465	0
7466	0
7467	102.851
7468	0
7469	0
7470	0
7471	0
7472	0
7473	0
7474	0
7475	0
7476	192.184
7477	81.3157
7478	379.419
7479	0
7480	0
7481	0
7482	0
7483	0
7484	0
7485	0
7486	0
7487	0
7488	56.3101
7489	179.048
7490	50.5352
7491	0
7492	0
7493	0.0278216
7494	166.827
7495	0
7496	0
7497	0
7498	0
7499	0
7500	14.7863
7501	0
7502	0
7503	59.73
7504	1.68411e-07
7505	0
7506	0
7507	0
7508	0
7509	0
7510	134.238
7511	0
7512	0
7513	0
7514	26.5638
7515	0
7516	0
7517	0
7518	0
7519	0
7520	0
7521	2.60711e-09
7522	0
7523	0
7524	0
7525	29.2432
7526	0
7527	0
7528	0
7529	0
7530	0
7531	0
7532	0
7533	100.234
7534	0
7535	66.3898
7536	0
7537	143.226
7538	0
7539	26.7855
7540	0
7541	0
7542	0
7543	0
7544	0
7545	0
7546	135.649
7547	0
7548	0
7549	0
7550	0
7551	0.016878
7552	0
7553	0
7554	0
7555	0
7556	0
7557	0
7558	0
7559	0
7560	0
7561	7.78712
7562	110.692
7563	0
7564	434.352
7565	138.913
7566	0
7567	44.2741
7568	0
7569	0
7570	0
7571	0
7572	0.199497
7573	0.313147
7574	0
7575	0
7576	0
7577	0
7578	0
7579	0
7580	0
7581	0
7582	43.5419
7583	0
7584	0
7585	0
7586	0
7587	0
7588	0
7589	0
7590	0
7591	0
7592	0
7593	0
7594	0
7595	0
7596	131.289
7597	33.3509
7598	56.74
7599	213.571
7600	0
7601	0
7602	0
7603	0
7604	0
7605	47.12
7606	0
7607	274.053
7608	91.3221
7609	0
7610	0
7611	0
7612	0
7613	0
7614	0
7615	14.8553
7616	0
7617	0
7618	0
7619	0
7620	0
7621	343.707
7622	30.0685
7623	0
7624	159.753
7625	0
7626	0
7627	0
7628	0
7629	0
7630	0
7631	0
7632	0.886902
7633	47.835
7634	0
7635	7.40267e-06
7636	196.886
7637	262.012
7638	0.270358
7639	0
7640	0
7641	130.301
7642	0
7643	3.92076
7644	114.185
7645	0
7646	0
7647	14.2474
7648	69.4232
7649	1.84645
7650	0
7651	0
7652	0
7653	0.00908931
7654	0
7655	3.31814
7656	0
7657	0
7658	0
7659	0
7660	0.581896
7661	0
7662	49.6102
7663	0
7664	0
7665	8.22112
7666	0
7667	0
7668	0
7669	0
7670	0
7671	0
7672	0
7673	3.27296
7674	0
7675	0
7676	145.636
7677	0
7678	0
7679	0
7680	0
7681	0
7682	0
7683	0
7684	0
7685	0
7686	0
7687	0.00115151
7688	0
7689	0
7690	0
7691	0
7692	0
7693	0
7694	0
7695	0
7696	0
7697	0
7698	0
7699	0
7700	0
7701	0
7702	52.8339
7703	0
7704	0
7705	58.8803
7706	0
7707	0.40966
7708	254.78
7709	0
7710	0
7711	81.4125
7712	0
7713	5.18539
7714	0
7715	0
7716	0
7717	0
7718	0
7719	0
7720	0
7721	0
7722	0
7723	0
7724	6.24976
7725	7.78923
7726	0.939799
7727	0
7728	0
7729	0
7730	85.269
7731	0
7732	0
7733	71.5114
7734	0
7735	13.9127
7736	36.0666
7737	0
7738	0
7739	49.2865
7740	55.5704
7741	0
7742	12.1152
7743	178.406
7744	0
7745	0
7746	0
7747	0
7748	20.7516
7749	0
7750	0
7751	10.3178
7752	0
7753	0.00306057
7754	0
7755	49.2791
7756	0
7757	0
7758	115.516
7759	0
7760	0
7761	0
7762	0
7763	313.774
7764	10.5675
7765	29.0811
7766	0
7767	118.219
7768	0
7769	0
7770	0.0573829
7771	101.153
7772	0
7773	0
7774	0
7775	9.88111
7776	2.26367
7777	5.40683e-10
7778	0
7779	0
7780	0
7781	0
7782	0
7783	54.5609
7784	0
7785	0
7786	0
7787	0
7788	0
7789	0
7790	503.197
7791	0
7792	0
7793	0
7794	0
7795	0
7796	99.6951
7797	6.47968
7798	201.352
7799	0
7800	33.1344
7801	0
7802	0
7803	0
7804	0.00441988
7805	0.385946
7806	376.353
7807	164.428
7808	0
7809	0
7810	0
7811	140.379
7812	0
7813	0
7814	0
7815	0
7816	0
7817	92.6576
7818	16.1804
7819	0
7820	0
7821	0
7822	8.25568
7823	53.2839
7824	0
7825	8.09297
7826	0
7827	19.3839
7828	0
7829	0
7830	0
7831	0
7832	0
7833	3.21371
7834	0.0667517
7835	72.9679
7836	0
7837	0
7838	0
7839	0
7840	0
7841	0
7842	0
7843	0
7844	0
7845	0.0377611
7846	28.0661
7847	55.5009
7848	157.331
7849	0
7850	0
7851	0.00456547
7852	0
7853	0
7854	0
7855	0
7856	0
7857	0
7858	94.3182
7859	0
7860	0
7861	0
7862	0
7863	0
7864	127.492
7865	0
7866	0
7867	0
7868	0
7869	0
7870	0
7871	186.492
7872	0
7873	0
7874	0
7875	0
7876	3.91108
7877	0
7878	0
7879	0
7880	0
7881	0
7882	0
7883	0.0662924
7884	0
7885	0
7886	53.9538
7887	0
7888	27.1382
7889	0
7890	47.7303
7891	0
7892	0
7893	0
7894	7.93924e-05
7895	0.0363019
7896	26.7007
7897	0
7898	0
7899	23.1708
7900	48.838
7901	0
7902	1.31225
7903	1.28193
7904	0
7905	0
7906	0
7907	1.59189e-11
7908	0
7909	0
7910	0
7911	0
7912	0
7913	0
7914	0
7915	47.6991
7916	0
7917	0
7918	110.493
