LID	AZHtt_NLL
477	61.8548
478	160.294
479	588.011
480	37.1051
481	62.3357
482	185.26
483	114.246
484	122.916
485	178.426
486	0
487	49.4226
488	38.542
489	399.919
490	0
491	247.814
492	75.3803
493	220.548
494	160.722
495	100.176
496	71.5922
497	152.76
498	444.639
499	183.158
500	0
501	0
502	0
503	111.376
504	0
505	0
506	50.3653
507	14.5145
508	11.3576
509	448.546
510	220.548
511	53.3351
512	0
513	34.4392
514	0
515	0
516	158.07
517	126.603
518	129.977
519	0
520	169.647
521	226.347
522	34.4392
523	12.2289
524	447.159
525	142.505
526	0
527	67.8794
528	156.228
529	9.11037
530	88.735
531	94.3585
532	87.0117
533	399.919
534	44.3217
535	0
536	85.9723
537	0
538	0
539	0
540	204.723
541	0
542	39.6245
543	0
544	0.745743
545	27.1728
546	0
547	211.393
548	53.3797
549	80.5438
550	26.7616
551	0
552	251.516
553	76.9321
554	209.023
555	0
556	0
557	0
558	0
559	137.739
560	0
561	0
562	0
563	251.516
564	111.232
565	144.317
566	40.6925
567	0
568	53.3351
569	0
570	98.547
571	0
572	0
573	0
574	25.9965
575	0
576	0
577	0
578	464.192
579	95.5806
580	52.2034
581	102.649
582	113.66
583	236.089
584	0
585	47.122
586	234.543
587	356.489
588	0
589	16.1576
590	222.688
591	356.69
592	14.3022
593	0
594	0
595	33.7095
596	0
597	30.6287
598	149.507
599	87.3844
600	0
601	101.653
602	63.7904
603	286.655
604	237.904
605	413.675
606	0
607	44.5826
608	10.6104
609	43.088
610	239.734
611	140.868
612	63.7904
613	0
614	0
615	0
616	0
617	0
618	39.9221
619	0
620	0
621	1044.87
622	0
623	0
624	61.02
625	1.72837
626	166.198
627	0
628	11.3273
629	87.1666
630	22.1887
631	0
632	0
633	358.174
634	93.174
635	384.195
636	73.7038
637	218.446
638	181.811
639	200.45
640	113.66
641	0
642	79.6152
643	27.8723
644	65.5412
645	0
646	100.263
647	288.593
648	0
649	225.168
650	90.8004
651	66.1675
652	0
653	52.3093
654	0
655	80.4759
656	0
657	0
658	142.091
659	61.7721
660	0
661	0
662	196.916
663	227.12
664	22.8029
665	0
666	114.12
667	762.894
668	42.0236
669	78.8009
670	42.0236
671	87.1982
672	0
673	375.795
674	0
675	70.9053
676	227.12
677	141.745
678	119.268
679	227.12
680	32.0457
681	235.839
682	180.488
683	0
684	464.426
685	0
686	0
687	14.7824
688	223.087
689	116.336
690	0
691	152.087
692	152.314
693	0
694	7.13215
695	109.566
696	0
697	1.15891
698	174.602
699	281.153
700	16.474
701	587.539
702	153.745
703	0
704	0
705	154.868
706	611.33
707	59.3887
708	59.3887
709	88.7595
710	102.948
711	102.948
712	69.6946
713	195.195
714	0
715	95.0318
716	378.432
717	0
718	113.318
719	0
720	113.318
721	113.318
722	0
723	0
724	42.3121
725	0
726	0
727	0
728	230.123
729	0
730	0
731	4.4509
732	0
733	68.0964
734	53.2683
735	172.482
736	180.941
737	25.6478
738	103.535
739	127.033
740	0
741	0
742	276.294
743	103.234
744	377.726
745	0
746	342.208
747	0
748	354.809
749	216.196
750	54.5072
751	0
752	35.7443
753	79.3673
754	0.830179
755	0
756	16.939
757	25.4442
758	436.928
759	9.2954
760	0
761	0
762	0
763	0
764	0
765	25.1758
766	2.76105
767	17.9975
768	0
769	89.7067
770	33.7185
771	38.3371
772	109.926
773	183.425
774	0.59278
775	50.1211
776	1.14329
777	69.8972
778	307.231
779	1.77528
780	0
781	0
782	262.167
783	34.621
784	242.819
785	79.6579
786	65.1987
787	0
788	387.236
789	56.0035
790	0
791	65.1987
792	22.7584
793	130.138
794	262.738
795	13.8824
796	338.58
797	137.221
798	338.58
799	0
800	106.543
801	517.71
802	233.37
803	0
804	63.0845
805	23.8018
806	87.0494
807	86.222
808	63.0929
809	0
810	5.85919
811	100.544
812	0
813	0
814	67.1591
815	557.302
816	72.9986
817	243.758
818	128.62
819	0
820	0
821	226.279
822	0
823	66.1257
824	0
825	95.9522
826	0
827	287.701
828	118.16
829	551.413
830	0
831	0
832	12.2826
833	0
834	0
835	39.8997
836	0
837	0
838	59.2351
839	70.3565
840	0
841	237.647
842	517.269
843	32.805
844	32.805
845	272.459
846	0
847	601.994
848	160.691
849	0
850	110.559
851	673.613
852	39.6212
853	79.355
854	27.3952
855	78.8481
856	240.532
857	0.0461096
858	12.961
859	1.41498
860	163.317
861	27.8068
862	161.541
863	327.615
864	0
865	93.5286
866	159.911
867	85.1269
868	0
869	21.3059
870	4.33039
871	252.623
872	119.547
873	0
874	0
875	2.97717
876	0
877	46.2115
878	0
879	481.557
880	42.0771
881	177.792
882	231.033
883	63.1568
884	40.0921
885	227.963
886	323.982
887	0
888	0
889	0
890	15.9849
891	0
892	241.104
893	54.8014
894	212.595
895	530.373
896	418.861
897	60.3335
898	163.205
899	66.7899
900	176.217
901	66.5331
902	41.2683
903	0
904	6.43291
905	152.616
906	135.072
907	52.5148
908	0
909	335.464
910	47.4378
911	0
912	132.115
913	0
914	104.244
915	0
916	5.24616
917	42.0837
918	686.235
919	389.694
920	318.959
921	35.5908
922	31.14
923	56.8748
924	44.334
925	0
926	399.161
927	0
928	131.928
929	0
930	38.2832
931	49.5076
932	15.6021
933	226.883
934	90.1705
935	0
936	174.283
937	0
938	44.6491
939	253.289
940	0
941	29.4629
942	8.22908
943	322.319
944	181.237
945	56.3361
946	22.7609
947	44.1007
948	159.31
949	0
950	0
951	112.317
952	0
953	260.921
954	54.5888
955	3.48191
956	219.611
957	0
958	89.6239
959	230.956
960	104.964
961	0
962	0
963	0
964	0
965	118.391
966	41.4229
967	687.821
968	0.576187
969	0
970	42.7955
971	46.3763
972	0
973	0
974	85.4329
975	12.6674
976	24.7505
977	343.319
978	92.954
979	229.61
980	285.746
981	118.391
982	0
983	17.237
984	118.391
985	0
986	149.612
987	0
988	311.781
989	0.249562
990	6.48219
991	0
992	145.582
993	103.229
994	4.55091
995	36.991
996	0
997	29.4324
998	0
999	0
1000	257.224
1001	553.767
1002	0
1003	363.917
1004	331.826
1005	0
1006	0
1007	378.902
1008	136.551
1009	157.808
1010	71.295
1011	0
1012	249.886
1013	0
1014	196.227
1015	61.2112
1016	0
1017	0
1018	81.8449
1019	0
1020	0
1021	127.251
1022	175.783
1023	711.183
1024	51.3991
1025	0
1026	210.399
1027	27.7496
1028	285.383
1029	110.931
1030	35.2802
1031	166.943
1032	0
1033	301.224
1034	176.575
1035	16.5978
1036	0
1037	0
1038	0
1039	194.038
1040	77.5505
1041	39.4854
1042	79.9675
1043	463.985
1044	71.2945
1045	0
1046	0
1047	0
1048	0
1049	115.91
1050	208.728
1051	13.2959
1052	39.7964
1053	101.45
1054	0
1055	222.837
1056	313.362
1057	164.439
1058	221.323
1059	272.71
1060	134.486
1061	64.2612
1062	96.8139
1063	0.484491
1064	117.46
1065	162.839
1066	0
1067	0
1068	0
1069	200.002
1070	75.2567
1071	257.14
1072	184.538
1073	41.1146
1074	207.225
1075	0
1076	160.964
1077	21.864
1078	16.285
1079	146.328
1080	256.468
1081	153.533
1082	0
1083	11.7152
1084	181.715
1085	0
1086	21.5664
1087	123.482
1088	69.2991
1089	0
1090	27.7472
1091	67.7714
1092	53.64
1093	438.875
1094	173.338
1095	18.1651
1096	355.688
1097	0
1098	36.5415
1099	0
1100	7.41683
1101	229.585
1102	101.022
1103	94.675
1104	0
1105	0
1106	0
1107	313.261
1108	215.525
1109	0
1110	52.3109
1111	0
1112	123.439
1113	1.47964
1114	233.002
1115	0
1116	50.7662
1117	4.93082
1118	271.862
1119	30.7957
1120	194.89
1121	90.0073
1122	69.0002
1123	73.9542
1124	267.17
1125	374.269
1126	0
1127	153.249
1128	253.659
1129	160.773
1130	16.9362
1131	287.199
1132	109.643
1133	299.796
1134	296.42
1135	0
1136	39.5035
1137	5.77127
1138	45.3021
1139	51.1512
1140	47.4324
1141	62.8052
1142	0
1143	76.1484
1144	139.286
1145	276.792
1146	0
1147	0
1148	124.881
1149	31.6141
1150	101.084
1151	279.274
1152	340.116
1153	477.589
1154	111.215
1155	0
1156	457.67
1157	502.314
1158	234.814
1159	16.0663
1160	128.383
1161	194.057
1162	264.214
1163	98.6188
1164	15.1907
1165	91.7215
1166	5.56818
1167	31.6983
1168	128.64
1169	343.799
1170	60.0039
1171	45.2191
1172	10.9038
1173	42.4811
1174	1.97991
1175	20.2527
1176	0
1177	0
1178	14.9969
1179	176.397
1180	0
1181	227.013
1182	430.765
1183	202.28
1184	0
1185	16.0673
1186	0
1187	114.776
1188	0
1189	16.2388
1190	0
1191	0
1192	28.5144
1193	0
1194	137.795
1195	137.795
1196	137.795
1197	118.928
1198	261.161
1199	0
1200	0
1201	15.5884
1202	0
1203	204.279
1204	130.2
1205	104.129
1206	9.8215
1207	74.6036
1208	0
1209	0
1210	0
1211	118.006
1212	0
1213	76.5908
1214	4.47683
1215	69.88
1216	0
1217	151.9
1218	310.431
1219	77.7747
1220	114.745
1221	110.831
1222	0
1223	118.387
1224	0
1225	0
1226	6.56834
1227	61.4844
1228	0
1229	0
1230	0
1231	110.755
1232	0
1233	41.159
1234	0
1235	3.02743
1236	60.6176
1237	105.356
1238	169.718
1239	488.478
1240	161.198
1241	252.293
1242	84.688
1243	24.6991
1244	76.2132
1245	23.7355
1246	0
1247	317.54
1248	89.6089
1249	154.853
1250	662.151
1251	132.227
1252	0
1253	210.975
1254	0
1255	149.42
1256	406.635
1257	0
1258	0
1259	0
1260	0
1261	118.097
1262	279.04
1263	78.3647
1264	105.706
1265	175.964
1266	243.417
1267	5.77558
1268	0
1269	0.158279
1270	0
1271	60.7606
1272	176.459
1273	41.9721
1274	0
1275	0
1276	40.6558
1277	203.913
1278	36.6033
1279	454.684
1280	0
1281	84.7635
1282	67.6309
1283	58.9034
1284	113.52
1285	75.5641
1286	252.708
1287	92.3952
1288	196.57
1289	0
1290	0
1291	0
1292	30.3734
1293	144.464
1294	0
1295	0
1296	0
1297	146.449
1298	63.249
1299	0
1300	106.821
1301	0
1302	0
1303	84.7635
1304	166.649
1305	143.966
1306	48.9388
1307	0
1308	0
1309	0
1310	162.829
1311	178.811
1312	4.37714
1313	215.908
1314	63.8678
1315	146.574
1316	483.577
1317	146.574
1318	6.92963
1319	82.0191
1320	212.843
1321	212.843
1322	212.843
1323	46.2319
1324	212.843
1325	223.561
1326	178.287
1327	3.24648
1328	94.3246
1329	268.426
1330	81.2211
1331	0.0738685
1332	276.542
1333	38.6013
1334	319.817
1335	210.124
1336	15.3444
1337	28.8181
1338	9.2619
1339	8.52047
1340	0
1341	40.4296
1342	80.0488
1343	0
1344	20.2333
1345	192.162
1346	598.664
1347	463.462
1348	4.43163
1349	0
1350	72.3985
1351	117.526
1352	224.762
1353	0
1354	80.6411
1355	56.7536
1356	223.335
1357	80.6411
1358	0
1359	0.108034
1360	0
1361	0
1362	6.46213
1363	39.1888
1364	337.178
1365	257.076
1366	29.6879
1367	0
1368	0
1369	195.014
1370	0
1371	268.221
1372	0
1373	485.527
1374	5.99772
1375	0
1376	125.324
1377	485.527
1378	48.1733
1379	71.2628
1380	432.248
1381	78.6194
1382	98.9076
1383	117.031
1384	299.52
1385	279.642
1386	0
1387	107.93
1388	167.723
1389	92.0678
1390	326.336
1391	52.0713
1392	61.1091
1393	46.0808
1394	77.1698
1395	144.94
1396	134.372
1397	0
1398	49.4992
1399	180.812
1400	0
1401	52.8774
1402	38.2015
1403	52.8774
1404	146.211
1405	79.0997
1406	0
1407	183.887
1408	5.2252
1409	0
1410	0
1411	258.216
1412	77.3618
1413	49.9315
1414	163.729
1415	191.164
1416	14.3574
1417	519.35
1418	181.769
1419	219.96
1420	54.0083
1421	0
1422	65.5042
1423	0
1424	50.6747
1425	77.5054
1426	0
1427	113.038
1428	27.0197
1429	94.0482
1430	50.8464
1431	136.961
1432	0
1433	24.7036
1434	0
1435	0
1436	114.757
1437	0
1438	28.1128
1439	2.48665
1440	0
1441	106.314
1442	6.9848
1443	73.4712
1444	160.407
1445	50.4702
1446	7.1263
1447	165.353
1448	0
1449	33.7053
1450	150.333
1451	56.752
1452	300.14
1453	46.9593
1454	257.946
1455	284.954
1456	100.968
1457	222.699
1458	276.249
1459	276.305
1460	110.9
1461	16.34
1462	247.146
1463	219.102
1464	75.8573
1465	115.776
1466	486.966
1467	93.2467
1468	45.3376
1469	2.24343
1470	0
1471	224.213
1472	20.709
1473	360.005
1474	16.0035
1475	0
1476	33.3239
1477	229.825
1478	256.899
1479	0
1480	0
1481	185.773
1482	108.511
1483	25.7367
1484	192.662
1485	40.375
1486	4.86202
1487	0
1488	294.943
1489	155.87
1490	60.9712
1491	0
1492	94.4244
1493	365.162
1494	313.84
1495	76.3038
1496	2.97823
1497	408.969
1498	228.728
1499	47.8942
1500	9.04529
1501	2.01312
1502	115.27
1503	0
1504	0.257657
1505	140.62
1506	244.441
1507	43.8369
1508	0
1509	0
1510	7.77838
1511	73.4734
1512	161.353
1513	0
1514	147.049
1515	37.6949
1516	0
1517	29.332
1518	156.774
1519	0
1520	274.275
1521	9.59599
1522	0.405836
1523	190.702
1524	104.532
1525	0
1526	73.9831
1527	0
1528	457.591
1529	0
1530	124.514
1531	238.414
1532	42.0888
1533	0
1534	10.8121
1535	0
1536	0
1537	0
1538	572.819
1539	0
1540	224.327
1541	45.0376
1542	96.4819
1543	56.3343
1544	0
1545	359.337
1546	191.081
1547	124.51
1548	234.234
1549	382.747
1550	0
1551	44.7962
1552	0
1553	179.302
1554	244.254
1555	64.2312
1556	0
1557	0
1558	36.6303
1559	156.041
1560	11.1263
1561	187.848
1562	56.5381
1563	89.6409
1564	224.327
1565	177.593
1566	6.73985
1567	0
1568	0
1569	441.874
1570	0
1571	224.442
1572	68.0408
1573	91.923
1574	0
1575	0
1576	0
1577	168.641
1578	43.7952
1579	54.6069
1580	57.2731
1581	69.9536
1582	728.752
1583	29.6798
1584	332.206
1585	100.411
1586	406.532
1587	0
1588	0
1589	0
1590	0
1591	0
1592	0
1593	117.477
1594	72.8727
1595	74.1712
1596	241.915
1597	135.297
1598	0.394441
1599	74.1712
1600	94.5208
1601	26.4529
1602	190.162
1603	23.4604
1604	90.118
1605	0
1606	190.162
1607	0
1608	138.687
1609	138.687
1610	0
1611	0
1612	19.9502
1613	307.182
1614	0
1615	0
1616	0
1617	77.9625
1618	45.8251
1619	46.8913
1620	387.461
1621	0
1622	0
1623	0
1624	32.2136
1625	68.5304
1626	266.237
1627	163.051
1628	309.881
1629	0
1630	43.597
1631	45.8433
1632	114.24
1633	228.681
1634	73.027
1635	2.5516
1636	174.241
1637	302.156
1638	53.1443
1639	130.362
1640	109.142
1641	16.3847
1642	99.8087
1643	19.4482
1644	227.299
1645	0
1646	186.488
1647	421.597
1648	28.3439
1649	227.703
1650	0
1651	2.52675
1652	374.843
1653	0
1654	40.3898
1655	131.166
1656	486.281
1657	41.0807
1658	0
1659	339.252
1660	286.74
1661	13.7478
1662	168.091
1663	60.6316
1664	0
1665	40.2581
1666	233.738
1667	0
1668	136.53
1669	83.723
1670	127.718
1671	146.915
1672	0
1673	80.7743
1674	151.4
1675	189.446
1676	444.388
1677	30.1132
1678	0.584909
1679	152.749
1680	31.8749
1681	309.133
1682	191.888
1683	0.333621
1684	16.2407
1685	0
1686	243.132
1687	42.2481
1688	591.671
1689	173.125
1690	389.542
1691	0
1692	347.198
1693	261.625
1694	0
1695	228.244
1696	21.3863
1697	7.32763
1698	0
1699	188.243
1700	47.2895
1701	2.28645
1702	37.165
1703	0
1704	167.906
1705	37.165
1706	133.478
1707	37.165
1708	0
1709	0
1710	38.9137
1711	0
1712	235.717
1713	0
1714	20.3909
1715	125.863
1716	100.371
1717	0
1718	262.299
1719	39.5253
1720	0
1721	0
1722	168.188
1723	582.158
1724	234.002
1725	52.9904
1726	194.294
1727	237.635
1728	0
1729	7.90869
1730	0
1731	9.74293
1732	106.668
1733	146.875
1734	53.283
1735	0
1736	137.206
1737	53.4094
1738	0
1739	16.9976
1740	27.0087
1741	316.033
1742	383.399
1743	0
1744	43.5492
1745	0
1746	168.188
1747	0
1748	309.903
1749	0
1750	57.2879
1751	0
1752	0
1753	0
1754	523.317
1755	0
1756	20.0566
1757	0
1758	0
1759	402.623
1760	256.081
1761	302.756
1762	372.238
1763	0
1764	0
1765	0
1766	132.318
1767	0
1768	205.585
1769	737.575
1770	289.708
1771	0
1772	548.015
1773	634.953
1774	50.0093
1775	25.8021
1776	97.3207
1777	111.442
1778	283.123
1779	298.976
1780	0
1781	98.6187
1782	26.4199
1783	0
1784	0
1785	90.6558
1786	124.035
1787	124.839
1788	32.8035
1789	0
1790	28.6624
1791	0
1792	125.105
1793	120.49
1794	119.809
1795	23.8687
1796	0
1797	60.4893
1798	243.477
1799	10.3314
1800	101.368
1801	146.183
1802	72.0103
1803	0
1804	10.1537
1805	0
1806	243.267
1807	314.406
1808	124.326
1809	0
1810	103.141
1811	0
1812	501.09
1813	145.222
1814	0
1815	0
1816	231.794
1817	102.451
1818	19.1083
1819	0
1820	78.5009
1821	231.963
1822	65.0251
1823	52.1686
1824	151.884
1825	218.292
1826	294.104
1827	180.827
1828	33.4694
1829	0
1830	31.1959
1831	181.959
1832	36.4483
1833	84.2907
1834	115.652
1835	62.6487
1836	0
1837	3.73014
1838	57.0971
1839	0
1840	88.3685
1841	0
1842	125.501
1843	131.717
1844	0
1845	202.124
1846	61.0768
1847	0
1848	163.838
1849	228.422
1850	122.52
1851	485.403
1852	140.08
1853	72.6888
1854	225.163
1855	39.4701
1856	0
1857	115.557
1858	0
1859	0
1860	206.16
1861	2.50593
1862	0
1863	81.599
1864	45.8554
1865	105.782
1866	405.285
1867	176.035
1868	542.769
1869	136.921
1870	0.609882
1871	9.62671
1872	0
1873	128.444
1874	229.187
1875	0
1876	0
1877	0
1878	40.3239
1879	0
1880	1.13091
1881	250.364
1882	41.6802
1883	0
1884	406.447
1885	126.725
1886	22.2643
1887	183.76
1888	1.11737
1889	0
1890	174.079
1891	391.05
1892	0
1893	0
1894	45.8322
1895	24.169
1896	151.525
1897	81.215
1898	301.22
1899	168.304
1900	191.608
1901	0
1902	116.07
1903	28.3229
1904	496.227
1905	77.7538
1906	191.608
1907	20.9216
1908	191.608
1909	234.58
1910	49.7424
1911	110.318
1912	22.4465
1913	110.318
1914	610.322
1915	139.377
1916	139.377
1917	255.102
1918	255.102
1919	255.102
1920	0
1921	0
1922	596.766
1923	83.0902
1924	0
1925	676.646
1926	0
1927	261.848
1928	98.6031
1929	284.012
1930	295.558
1931	76.9914
1932	160.08
1933	237.11
1934	37.1416
1935	66.9018
1936	331.329
1937	171.208
1938	140.533
1939	199.125
1940	57.9744
1941	0.268197
1942	43.7661
1943	121.245
1944	210.911
1945	44.4813
1946	231.307
1947	0
1948	150.54
1949	132.736
1950	97.3351
1951	154.419
1952	186.19
1953	48.2523
1954	65.104
1955	27.096
1956	0
1957	117.601
1958	3.05774
1959	32.5366
1960	153.656
1961	0
1962	128.259
1963	0
1964	280.972
1965	169.807
1966	0
1967	89.3991
1968	121.068
1969	0
1970	220.392
1971	0.0972585
1972	86.0712
1973	87.6247
1974	58.2486
1975	193.92
1976	58.9038
1977	81.6088
1978	329.739
1979	248.741
1980	70.7387
1981	0
1982	42.2893
1983	0
1984	89.8203
1985	634.28
1986	0
1987	64.6026
1988	0
1989	26.7665
1990	10.8075
1991	393.947
1992	86.024
1993	101.173
1994	677.184
1995	239.806
1996	58.8467
1997	596.638
1998	131.972
1999	206.997
2000	207.798
2001	47.1732
2002	0
2003	0
2004	37.1334
2005	69.0616
2006	52.8521
2007	0
2008	0
2009	641.662
2010	13.8712
2011	8.2224
2012	16.7815
2013	105.193
2014	131.247
2015	57.1009
2016	79.9028
2017	13.4675
2018	91.4435
2019	25.3159
2020	94.0389
2021	1.36163
2022	0
2023	0
2024	577.778
2025	0
2026	370.311
2027	0
2028	0
2029	1.06531
2030	247.039
2031	5.72084
2032	254.51
2033	125.341
2034	122.495
2035	0
2036	19.181
2037	59.6515
2038	128.155
2039	53.3793
2040	118.766
2041	4.9671
2042	0
2043	111.669
2044	194.445
2045	0
2046	238.253
2047	89.9434
2048	0
2049	89.9434
2050	252.84
2051	19.2319
2052	123.377
2053	0
2054	68.3648
2055	94.2988
2056	824.186
2057	176.495
2058	38.992
2059	12.4118
2060	0
2061	210.633
2062	0
2063	189.837
2064	950.754
2065	53.3777
2066	48.8082
2067	155.085
2068	100.642
2069	0
2070	0
2071	123.377
2072	19.2319
2073	89.9434
2074	0
2075	676.94
2076	0
2077	380.293
2078	0
2079	49.9574
2080	0
2081	0
2082	0
2083	0
2084	44.7148
2085	367.475
2086	0
2087	596.553
2088	596.553
2089	0
2090	0
2091	641.032
2092	641.032
2093	136.154
2094	193.071
2095	193.071
2096	94.1402
2097	0.972332
2098	2.85705
2099	0
2100	257.695
2101	40.6509
2102	55.8341
2103	29.8082
2104	16.8867
2105	49.7749
2106	6.13395
2107	175.852
2108	211.831
2109	0
2110	15.1688
2111	0
2112	36.9733
2113	1.05137
2114	31.918
2115	142.965
2116	239.974
2117	233.708
2118	264.323
2119	0
2120	124.418
2121	87.4421
2122	0
2123	0
2124	70.8561
2125	223.186
2126	0
2127	0
2128	0
2129	0
2130	134.976
2131	0
2132	408.024
2133	31.4029
2134	67.9712
2135	14.2202
2136	180.932
2137	254.481
2138	95.9471
2139	55.1388
2140	47.2108
2141	99.896
2142	55.1388
2143	23.3917
2144	52.51
2145	0
2146	235.53
2147	240.258
2148	249.712
2149	18.6644
2150	67.3954
2151	58.0452
2152	0
2153	0
2154	117.255
2155	145.614
2156	11.1798
2157	316.299
2158	0
2159	49.3777
2160	45.7514
2161	0
2162	10.9218
2163	71.0314
2164	0
2165	121.077
2166	0
2167	98.9082
2168	381.309
2169	0
2170	0
2171	28.8264
2172	124.703
2173	171.004
2174	0
2175	0
2176	169.484
2177	393.732
2178	96.5016
2179	0
2180	0
2181	41.1579
2182	0
2183	0
2184	168.404
2185	98.7986
2186	41.1221
2187	120.649
2188	0.13298
2189	601.668
2190	159.773
2191	27.4702
2192	213.469
